customer_id,revenue,transactions,tenure_days
1001112,317.64,23,1030
1001113,695.12,92,677
1001114,443.55,71,926
1001115,293.1,84,751
1001116,379.16,77,1093
1001117,4376.91,11,907
1001118,228.34,40,1760
1001119,311.47,57,512
1001120,863.32,27,1283
1001121,922.08,33,1490
1001122,1016.82,17,442
1001123,526.62,54,61
1001124,62.08,58,1400
1001125,1737.35,19,530
1001126,61.83,85,275
1001127,351.84,33,212
1001128,98.98,77,170
1001129,226.57,55,1091
1001130,363.04,54,1100
1001131,359.83,72,1374
1001132,405.98,61,1362
1001133,1696.72,99,587
1001134,421.68,57,1511
1001135,182.55,35,538
1001136,778.14,19,1004
1001137,1019.8,52,1101
1001138,56.09,66,281
1001139,501.14,3,987
1001140,567.59,66,1799
1001141,171.22,8,1136
1001142,1275.19,47,229
1001143,204.37,7,471
1001144,284.49,22,298
1001145,198.8,24,1619
1001146,249.31,30,370
1001147,65.66,75,562
1001148,43.46,71,1738
1001149,1658.06,25,1147
1001150,88.56,41,41
1001151,74.46,79,1041
1001152,18.47,65,785
1001153,113.66,18,36
1001154,50.01,83,594
1001155,1755.34,71,1320
1001156,822.03,78,1096
1001157,107.15,97,1664
1001158,3651.61,46,650
1001159,794.82,60,1251
1001160,165.7,72,784
1001161,12.19,97,1472
1001162,3824.3,68,1676
1001163,46.18,22,1394
1001164,33.97,11,716
1001165,834.71,18,1057
1001166,4571.99,3,886
1001167,1288.36,67,669
1001168,481.4,61,904
1001169,499.55,38,865
1001170,681.37,96,1462
1001171,608.33,77,985
1001172,342.9,53,1161
1001173,277.28,20,1212
1001174,226.99,43,1632
1001175,99.01,19,1465
1001176,174.72,64,524
1001177,32.09,15,36
1001178,217.46,25,1340
1001179,74.72,94,529
1001180,65.08,61,486
1001181,303.65,81,1772
1001182,1300.37,54,708
1001183,736.55,6,1302
1001184,37.17,98,563
1001185,74.62,76,1622
1001186,756.67,94,881
1001187,75.26,68,1624
1001188,186.88,42,293
1001189,473.46,72,932
1001190,76.55,59,402
1001191,277.67,21,1401
1001192,49.36,99,918
1001193,118.91,35,1263
1001194,359.15,41,138
1001195,36.18,74,1487
1001196,415.12,2,1261
1001197,238.99,19,747
1001198,474.84,16,1599
1001199,320.12,97,560
1001200,1257.61,25,1151
1001201,284.37,92,1714
1001202,146.16,63,1242
1001203,283.37,83,1187
1001204,469.64,19,1204
1001205,259.47,5,786
1001206,256.91,93,1742
1001207,105.38,61,1303
1001208,110.45,3,559
1001209,45.46,51,1554
1001210,1997.18,9,360
1001211,55.0,55,804
1001212,106.54,17,1090
1001213,103.33,48,1573
1001214,716.16,89,648
1001215,171.75,52,1539
1001216,1093.67,75,90
1001217,109.05,81,307
1001218,341.99,47,1422
1001219,89.8,89,119
1001220,3210.49,71,1138
1001221,58.84,92,1521
1001222,354.88,18,844
1001223,523.5,39,465
1001224,402.04,42,1088
1001225,195.91,29,1041
1001226,209.39,5,322
1001227,257.9,13,365
1001228,205.12,17,277
1001229,777.94,78,1275
1001230,3472.49,48,1519
1001231,125.34,27,907
1001232,47.29,19,1036
1001233,220.1,17,489
1001234,5408.09,7,1732
1001235,93.28,38,1365
1001236,1749.25,70,850
1001237,1832.14,48,410
1001238,125.93,44,1595
1001239,484.34,96,1464
1001240,1726.89,62,287
1001241,155.25,92,1149
1001242,191.66,38,1029
1001243,121.75,27,1776
1001244,72.41,69,865
1001245,112.27,85,949
1001246,56.33,99,1095
1001247,254.91,36,1214
1001248,97.13,41,1193
1001249,323.94,42,1279
1001250,37.82,72,305
1001251,363.96,74,354
1001252,665.3,6,1204
1001253,22.37,81,1326
1001254,383.32,48,1309
1001255,1067.64,1,1420
1001256,57.31,63,532
1001257,1820.9,68,1336
1001258,404.57,64,1378
1001259,105.0,56,75
1001260,228.85,82,1729
1001261,478.18,56,1161
1001262,268.06,80,691
1001263,467.08,86,631
1001264,81.06,18,1405
1001265,299.84,95,1549
1001266,44.86,36,535
1001267,214.12,64,1313
1001268,82.71,68,1080
1001269,101.23,30,1746
1001270,1078.48,9,1017
1001271,906.48,76,753
1001272,508.25,92,618
1001273,65.97,76,1031
1001274,167.39,53,1654
1001275,1049.13,68,586
1001276,290.05,63,265
1001277,3956.82,30,440
1001278,392.28,11,1597
1001279,308.11,24,833
1001280,168.86,49,472
1001281,287.22,85,115
1001282,203.78,94,1413
1001283,572.34,84,1539
1001284,771.27,27,796
1001285,95.28,20,1596
1001286,49.53,98,751
1001287,27.02,25,94
1001288,450.15,4,1157
1001289,65.1,14,545
1001290,18.48,56,579
1001291,390.06,33,926
1001292,4873.65,96,525
1001293,242.92,28,1682
1001294,669.27,81,1311
1001295,269.94,56,33
1001296,217.31,46,337
1001297,737.22,60,581
1001298,172.72,73,579
1001299,337.27,66,330
1001300,359.98,44,937
1001301,109.76,74,893
1001302,804.68,84,1538
1001303,198.35,84,523
1001304,98.8,51,1260
1001305,465.83,87,1703
1001306,83.25,49,879
1001307,253.11,46,1377
1001308,242.03,74,661
1001309,900.61,39,419
1001310,432.52,83,1411
1001311,237.45,32,1707
1001312,652.83,61,1719
1001313,1297.57,51,1150
1001314,477.89,21,490
1001315,247.75,64,390
1001316,50.69,42,125
1001317,68.16,94,1023
1001318,169.65,29,959
1001319,117.75,8,337
1001320,195.51,68,1529
1001321,261.9,20,580
1001322,462.03,42,960
1001323,224.84,46,1014
1001324,438.69,90,131
1001325,264.38,32,164
1001326,22.86,74,859
1001327,79.27,26,155
1001328,205.84,12,1691
1001329,57.3,23,1411
1001330,502.66,51,1067
1001331,1535.94,47,1450
1001332,1056.29,13,1681
1001333,189.4,87,245
1001334,1463.92,90,1199
1001335,292.48,81,1516
1001336,163.28,7,661
1001337,117.2,83,1524
1001338,170.21,39,138
1001339,153.57,30,1560
1001340,300.22,46,819
1001341,296.69,35,1685
1001342,245.59,77,393
1001343,413.36,60,610
1001344,1021.24,1,1094
1001345,764.69,7,1737
1001346,41.19,93,1316
1001347,11.42,58,953
1001348,750.83,77,51
1001349,47.45,36,482
1001350,186.85,23,1253
1001351,60.09,8,1389
1001352,28.15,72,1582
1001353,468.6,3,896
1001354,608.49,87,1590
1001355,122.51,94,659
1001356,10.92,32,255
1001357,127.04,18,1308
1001358,391.57,84,1163
1001359,41.48,72,1146
1001360,304.91,77,1344
1001361,240.24,87,1354
1001362,490.36,88,1569
1001363,282.45,68,756
1001364,76.12,21,1646
1001365,1028.53,98,867
1001366,202.3,77,1358
1001367,236.8,2,1262
1001368,79.84,27,1590
1001369,143.75,47,165
1001370,84.63,55,267
1001371,198.83,17,1052
1001372,1908.46,9,1786
1001373,47.17,9,698
1001374,35.29,71,1289
1001375,1429.96,26,1144
1001376,190.34,44,1717
1001377,109.63,75,45
1001378,852.25,30,1769
1001379,118.3,9,1427
1001380,2189.03,88,306
1001381,551.98,30,1296
1001382,136.25,84,886
1001383,3257.68,82,1324
1001384,118.29,18,638
1001385,596.16,41,1071
1001386,350.43,59,950
1001387,1166.88,9,51
1001388,1593.7,72,1046
1001389,254.27,63,1208
1001390,99.08,2,302
1001391,424.95,64,1032
1001392,108.5,83,898
1001393,2740.96,94,45
1001394,288.25,7,1483
1001395,157.85,73,763
1001396,305.4,99,880
1001397,48.59,66,549
1001398,76.25,27,1395
1001399,1033.28,76,1236
1001400,111.24,19,959
1001401,69.67,77,938
1001402,465.91,5,791
1001403,1015.2,12,1609
1001404,579.84,76,613
1001405,808.56,93,785
1001406,98.68,75,1348
1001407,44.43,54,724
1001408,1482.67,44,1728
1001409,166.13,61,1382
1001410,181.09,40,662
1001411,1204.52,51,1197
1001412,476.98,19,624
1001413,422.87,74,1257
1001414,3287.89,67,867
1001415,113.04,78,438
1001416,745.02,17,1740
1001417,262.02,5,1307
1001418,337.75,95,45
1001419,1531.74,17,936
1001420,450.07,14,466
1001421,466.83,75,371
1001422,886.26,57,1221
1001423,157.91,61,1114
1001424,89.38,14,1051
1001425,69.84,87,1195
1001426,23.11,47,107
1001427,2885.49,56,1766
1001428,65.11,50,890
1001429,187.63,1,836
1001430,175.53,48,896
1001431,353.86,98,898
1001432,651.24,15,65
1001433,687.16,56,1349
1001434,121.55,16,351
1001435,200.23,22,1176
1001436,343.47,30,1686
1001437,181.56,62,1143
1001438,1683.81,50,390
1001439,441.06,42,1727
1001440,591.02,6,933
1001441,542.1,68,866
1001442,1000.41,37,1677
1001443,304.06,89,958
1001444,51.61,79,1302
1001445,395.29,96,305
1001446,111.99,61,1013
1001447,129.76,84,217
1001448,494.54,50,150
1001449,1081.32,20,1725
1001450,251.02,44,1542
1001451,354.46,42,1169
1001452,1886.84,67,710
1001453,326.65,35,1153
1001454,5552.59,73,1350
1001455,482.32,13,1457
1001456,29.58,35,1644
1001457,604.26,76,925
1001458,386.6,46,696
1001459,1150.21,94,1449
1001460,548.85,50,1359
1001461,207.23,39,94
1001462,56.31,44,670
1001463,190.41,13,1606
1001464,88.18,84,97
1001465,121.92,33,1321
1001466,495.86,76,968
1001467,1815.08,13,456
1001468,392.92,94,888
1001469,58.26,79,436
1001470,417.18,1,1121
1001471,1028.6,25,1205
1001472,117.71,70,1312
1001473,208.34,46,63
1001474,249.04,11,1367
1001475,95.4,62,938
1001476,532.69,56,459
1001477,211.63,59,1607
1001478,404.82,71,789
1001479,84.35,51,930
1001480,144.76,17,1754
1001481,582.23,3,400
1001482,156.43,47,79
1001483,1943.72,33,775
1001484,151.48,92,1693
1001485,320.42,34,1227
1001486,749.28,26,1401
1001487,44.61,18,1062
1001488,29.58,4,1162
1001489,39.22,99,1014
1001490,1113.32,25,531
1001491,126.19,1,152
1001492,5270.28,33,507
1001493,124.33,3,127
1001494,305.35,40,949
1001495,1557.02,59,1794
1001496,2717.08,24,1058
1001497,2903.88,54,896
1001498,1043.19,23,1538
1001499,836.21,54,845
1001500,498.22,70,556
1001501,622.68,73,1021
1001502,126.29,17,191
1001503,91.67,80,630
1001504,243.7,75,268
1001505,199.49,54,1587
1001506,142.04,80,467
1001507,564.34,91,247
1001508,769.98,28,1507
1001509,272.08,59,1533
1001510,1440.92,45,453
1001511,62.18,62,260
1001512,193.95,28,732
1001513,103.53,2,1178
1001514,26.05,99,1627
1001515,221.58,88,128
1001516,211.43,17,505
1001517,1504.39,17,871
1001518,521.64,34,39
1001519,71.59,58,1117
1001520,2264.05,25,1315
1001521,1059.17,67,1632
1001522,492.02,33,791
1001523,186.46,76,1256
1001524,77.38,27,753
1001525,156.55,47,1687
1001526,903.7,15,1268
1001527,2348.43,45,150
1001528,1559.14,63,822
1001529,136.1,80,1791
1001530,63.85,14,769
1001531,289.76,36,1208
1001532,29.31,38,773
1001533,360.61,26,1130
1001534,204.97,52,1403
1001535,139.88,82,130
1001536,36.1,92,735
1001537,453.19,17,416
1001538,129.12,50,306
1001539,60.11,49,411
1001540,7.79,65,1440
1001541,236.74,92,1626
1001542,2052.27,83,1447
1001543,1796.35,95,1326
1001544,141.38,71,395
1001545,118.79,23,1270
1001546,429.46,17,898
1001547,73.84,75,1166
1001548,351.48,56,827
1001549,613.57,3,251
1001550,1066.69,7,1394
1001551,216.98,65,1668
1001552,191.63,96,1161
1001553,85.32,30,75
1001554,90.72,49,751
1001555,186.46,13,1341
1001556,380.25,53,872
1001557,732.38,99,1765
1001558,93.33,16,1760
1001559,1467.37,91,760
1001560,176.74,44,819
1001561,238.5,34,125
1001562,99.82,31,299
1001563,13.34,90,1074
1001564,706.88,26,62
1001565,592.42,8,1333
1001566,174.58,93,731
1001567,265.17,26,742
1001568,454.47,64,736
1001569,37.52,67,923
1001570,129.69,58,858
1001571,634.68,16,571
1001572,54.32,6,712
1001573,348.02,67,1224
1001574,48.04,37,891
1001575,428.25,39,1088
1001576,234.45,45,838
1001577,35.23,85,503
1001578,989.98,65,1041
1001579,101.34,48,736
1001580,92.55,38,916
1001581,311.28,66,575
1001582,971.04,65,1480
1001583,72.31,39,1095
1001584,263.49,98,552
1001585,409.35,35,537
1001586,562.13,74,651
1001587,302.39,15,1745
1001588,157.52,15,873
1001589,90.64,22,553
1001590,271.34,56,1755
1001591,67.59,86,1283
1001592,7.35,69,385
1001593,413.18,48,1374
1001594,723.95,1,678
1001595,14.36,44,990
1001596,72.84,68,762
1001597,514.39,95,251
1001598,2889.95,80,855
1001599,250.87,67,1488
1001600,102.15,1,1214
1001601,196.47,34,1227
1001602,1273.92,33,1439
1001603,112.71,40,791
1001604,93.78,77,346
1001605,137.1,9,738
1001606,77.95,50,989
1001607,283.5,83,359
1001608,1719.2,85,887
1001609,360.57,63,879
1001610,180.76,7,817
1001611,172.4,2,702
1001612,37.49,40,501
1001613,706.08,54,1375
1001614,222.87,88,944
1001615,197.04,87,247
1001616,11290.64,4,728
1001617,350.2,13,143
1001618,99.27,13,1152
1001619,146.7,52,1159
1001620,970.81,90,315
1001621,280.32,94,1621
1001622,43.56,76,675
1001623,737.36,26,1463
1001624,109.75,41,1320
1001625,2316.84,70,293
1001626,894.31,6,685
1001627,143.05,70,384
1001628,1138.22,63,982
1001629,265.45,92,1743
1001630,680.84,31,661
1001631,437.76,4,977
1001632,88.62,82,1496
1001633,113.04,55,1614
1001634,842.15,55,227
1001635,163.74,39,643
1001636,150.75,45,1266
1001637,77.78,75,1204
1001638,406.8,17,1057
1001639,2907.44,18,974
1001640,67.96,50,370
1001641,251.91,98,147
1001642,1332.3,71,1499
1001643,222.39,43,1418
1001644,421.09,11,1184
1001645,68.38,31,392
1001646,409.1,11,1496
1001647,195.47,47,330
1001648,798.61,62,567
1001649,1017.26,75,1480
1001650,5472.42,84,1757
1001651,490.57,24,238
1001652,361.75,86,769
1001653,308.98,76,1646
1001654,160.16,48,328
1001655,367.3,28,1203
1001656,171.66,8,97
1001657,299.51,99,1685
1001658,1189.3,88,109
1001659,73.12,31,1579
1001660,960.88,78,1162
1001661,1188.61,22,1651
1001662,212.37,28,305
1001663,19.18,84,754
1001664,117.99,54,1651
1001665,1160.25,31,1123
1001666,238.07,25,312
1001667,73.76,68,1271
1001668,133.52,97,648
1001669,670.98,91,703
1001670,471.58,99,664
1001671,183.7,82,626
1001672,157.56,97,1146
1001673,152.92,31,1157
1001674,80.89,93,1158
1001675,1700.11,93,321
1001676,166.2,99,888
1001677,1054.26,19,1083
1001678,1518.65,39,76
1001679,810.76,49,1404
1001680,145.77,1,1008
1001681,397.21,15,1546
1001682,237.69,33,856
1001683,82.73,80,1296
1001684,361.13,13,922
1001685,59.45,93,903
1001686,1017.61,84,414
1001687,140.11,24,1224
1001688,311.5,10,340
1001689,343.76,50,958
1001690,179.35,85,1492
1001691,494.74,86,1317
1001692,138.4,23,1526
1001693,696.14,90,175
1001694,48.66,33,444
1001695,284.76,93,1110
1001696,2506.68,28,56
1001697,73.67,60,1566
1001698,108.5,83,172
1001699,453.36,57,784
1001700,303.54,88,860
1001701,372.69,46,1199
1001702,440.11,86,415
1001703,524.09,13,767
1001704,926.71,40,133
1001705,400.13,53,1472
1001706,183.18,39,872
1001707,548.45,66,82
1001708,2391.94,52,496
1001709,208.69,3,818
1001710,75.99,74,1406
1001711,923.8,75,950
1001712,211.78,74,1418
1001713,18.04,5,1399
1001714,676.48,77,930
1001715,128.72,22,1534
1001716,219.5,15,145
1001717,364.45,90,1138
1001718,307.54,20,1153
1001719,573.26,63,1059
1001720,145.1,70,1346
1001721,452.93,57,1455
1001722,179.21,85,1663
1001723,593.82,4,507
1001724,512.06,4,388
1001725,79.64,44,286
1001726,900.71,19,1173
1001727,128.62,76,252
1001728,645.27,57,1774
1001729,380.22,46,653
1001730,2221.24,33,772
1001731,187.14,70,327
1001732,160.91,5,1681
1001733,239.06,69,1786
1001734,170.07,60,56
1001735,639.02,24,592
1001736,35.18,27,1275
1001737,69.1,52,49
1001738,67.94,70,1488
1001739,765.38,44,1619
1001740,1905.95,66,307
1001741,215.87,50,486
1001742,199.82,57,1618
1001743,266.15,63,849
1001744,986.59,37,1031
1001745,80.41,96,1725
1001746,325.72,84,462
1001747,788.58,92,153
1001748,446.44,75,185
1001749,307.2,99,206
1001750,813.43,77,1024
1001751,9.55,96,1437
1001752,551.95,97,285
1001753,111.62,87,45
1001754,27.2,78,1257
1001755,451.89,48,1124
1001756,1272.06,11,1229
1001757,207.49,72,1338
1001758,767.74,84,1589
1001759,1693.81,84,275
1001760,1185.47,7,38
1001761,1751.03,63,1117
1001762,596.19,84,1196
1001763,267.87,89,1559
1001764,35.79,90,1320
1001765,182.13,86,469
1001766,88.95,2,288
1001767,3311.42,41,1475
1001768,198.13,44,963
1001769,283.68,80,201
1001770,474.27,74,256
1001771,257.84,79,1540
1001772,1870.69,93,33
1001773,115.91,39,421
1001774,309.06,75,1450
1001775,100.39,84,1404
1001776,50.2,42,370
1001777,117.43,27,1730
1001778,234.05,98,443
1001779,146.18,96,659
1001780,106.6,71,353
1001781,45.26,72,1174
1001782,221.47,91,1534
1001783,40.22,41,1412
1001784,609.15,28,576
1001785,270.14,20,948
1001786,42.56,33,215
1001787,168.84,22,243
1001788,99.23,64,311
1001789,358.89,35,373
1001790,1222.36,11,1020
1001791,25.79,22,1576
1001792,280.91,49,1513
1001793,201.91,2,1692
1001794,547.63,4,112
1001795,316.03,17,1624
1001796,99.25,43,629
1001797,166.86,75,1113
1001798,94.14,15,1569
1001799,889.99,71,1060
1001800,251.03,13,1584
1001801,2395.7,18,657
1001802,227.51,74,1103
1001803,104.58,3,1792
1001804,39.79,17,1458
1001805,28.11,36,370
1001806,36.56,10,629
1001807,337.16,72,1756
1001808,450.55,37,810
1001809,36.69,83,1195
1001810,716.26,75,866
1001811,137.05,91,1614
1001812,291.82,26,527
1001813,1693.69,39,267
1001814,717.81,67,970
1001815,177.29,6,1749
1001816,83.98,51,1304
1001817,18.5,15,937
1001818,103.24,86,1354
1001819,189.93,30,1701
1001820,74.84,56,1235
1001821,209.03,61,1197
1001822,268.33,81,1267
1001823,186.83,75,1006
1001824,112.17,24,121
1001825,299.58,67,813
1001826,415.85,44,42
1001827,66.12,38,1072
1001828,1330.25,40,65
1001829,217.39,88,993
1001830,250.29,24,402
1001831,572.41,51,1236
1001832,323.71,13,708
1001833,767.98,39,540
1001834,345.35,29,889
1001835,117.34,72,1671
1001836,377.59,72,962
1001837,62.02,72,391
1001838,278.74,49,1784
1001839,235.13,21,931
1001840,190.62,95,207
1001841,209.72,64,821
1001842,25.58,98,1733
1001843,126.66,94,1634
1001844,273.53,57,829
1001845,296.43,71,36
1001846,71.29,47,569
1001847,1117.5,98,1108
1001848,86.54,46,480
1001849,783.17,58,60
1001850,408.56,17,101
1001851,112.68,2,1314
1001852,2059.82,52,313
1001853,58.42,85,1787
1001854,737.29,87,1202
1001855,812.97,58,1097
1001856,109.43,9,390
1001857,1301.09,89,517
1001858,181.26,9,1515
1001859,346.0,58,163
1001860,334.42,97,1369
1001861,208.27,97,338
1001862,647.4,12,1299
1001863,634.09,36,450
1001864,30.02,86,1528
1001865,1170.53,93,1444
1001866,33.28,78,1740
1001867,844.76,77,1473
1001868,945.81,53,315
1001869,66.08,82,699
1001870,149.46,99,1513
1001871,64.92,56,253
1001872,189.07,63,492
1001873,169.08,62,452
1001874,623.65,96,657
1001875,1178.94,86,911
1001876,1306.13,11,524
1001877,124.64,32,701
1001878,190.36,64,1659
1001879,32.46,70,1370
1001880,93.03,89,39
1001881,778.85,55,1444
1001882,1700.54,70,97
1001883,55.63,36,1492
1001884,120.19,3,1774
1001885,237.06,70,320
1001886,342.47,78,1675
1001887,92.62,73,1011
1001888,407.02,84,1276
1001889,138.57,22,1118
1001890,240.48,17,484
1001891,471.32,65,1084
1001892,246.58,35,396
1001893,144.94,73,887
1001894,214.53,1,1199
1001895,220.07,13,1139
1001896,156.96,40,387
1001897,179.37,68,1724
1001898,1666.33,24,881
1001899,479.67,15,481
1001900,171.64,17,743
1001901,564.73,29,1066
1001902,163.93,50,694
1001903,999.99,84,1057
1001904,381.29,11,1308
1001905,215.13,79,742
1001906,418.74,86,1682
1001907,37.15,12,1347
1001908,63.3,4,316
1001909,58.4,65,50
1001910,290.48,90,893
1001911,1956.71,11,1731
1001912,3560.16,42,1208
1001913,526.19,85,1480
1001914,446.31,82,1257
1001915,28.18,58,1791
1001916,127.59,37,312
1001917,95.07,42,560
1001918,116.16,95,373
1001919,199.98,59,755
1001920,138.86,15,439
1001921,22.76,50,1256
1001922,600.34,55,1320
1001923,67.54,21,352
1001924,326.06,44,457
1001925,2948.05,18,1311
1001926,81.19,67,689
1001927,11.75,23,263
1001928,173.61,76,1349
1001929,917.04,28,1746
1001930,2565.78,21,489
1001931,55.95,22,211
1001932,444.1,81,1202
1001933,140.0,18,155
1001934,215.48,14,703
1001935,5844.24,32,367
1001936,40.3,71,95
1001937,331.79,5,916
1001938,428.9,23,192
1001939,900.49,4,1063
1001940,275.22,88,1330
1001941,354.13,45,1610
1001942,152.94,29,1204
1001943,337.97,5,1305
1001944,162.09,17,165
1001945,515.89,82,804
1001946,157.03,91,414
1001947,384.72,94,502
1001948,236.25,12,565
1001949,945.07,59,325
1001950,230.06,79,1676
1001951,29.15,89,1035
1001952,1112.43,56,1142
1001953,82.53,47,133
1001954,111.66,33,206
1001955,119.73,46,1497
1001956,1273.25,42,496
1001957,18.86,30,1673
1001958,10564.96,2,770
1001959,868.93,54,1695
1001960,319.86,70,1017
1001961,229.09,51,1584
1001962,344.7,88,66
1001963,457.3,46,733
1001964,530.73,83,1398
1001965,476.62,17,1217
1001966,272.46,1,170
1001967,193.1,19,1742
1001968,204.07,8,1706
1001969,193.66,52,1012
1001970,953.87,63,1796
1001971,498.83,73,881
1001972,7.18,8,940
1001973,537.58,1,1255
1001974,309.11,88,163
1001975,239.26,93,1747
1001976,153.51,33,927
1001977,942.88,10,817
1001978,762.83,74,1786
1001979,96.79,39,520
1001980,398.8,87,1577
1001981,76.25,11,219
1001982,46.73,34,1692
1001983,115.35,20,1539
1001984,688.75,98,848
1001985,767.97,28,864
1001986,452.91,89,270
1001987,584.12,60,1353
1001988,454.6,93,1109
1001989,113.32,80,714
1001990,410.88,93,634
1001991,639.38,86,82
1001992,604.95,18,1517
1001993,1019.12,1,510
1001994,572.47,36,650
1001995,373.06,11,1752
1001996,883.76,16,329
1001997,237.03,42,1556
1001998,84.92,34,1562
1001999,201.2,45,299
1002000,100.09,46,721
1002001,108.83,16,663
1002002,205.73,35,212
1002003,94.55,97,1115
1002004,169.09,71,1574
1002005,25.22,54,1330
1002006,316.07,78,1689
1002007,245.05,84,185
1002008,91.79,89,1248
1002009,539.74,13,627
1002010,753.77,3,761
1002011,35.55,87,942
1002012,97.98,22,1750
1002013,97.23,42,1039
1002014,79.21,36,1574
1002015,662.07,15,38
1002016,193.91,6,262
1002017,178.14,74,1376
1002018,22.1,53,1134
1002019,524.53,76,1239
1002020,55.31,82,368
1002021,262.94,15,242
1002022,341.33,46,557
1002023,1252.37,45,1741
1002024,50.88,30,1024
1002025,6.53,45,935
1002026,305.09,19,1495
1002027,2123.06,95,828
1002028,1082.18,88,429
1002029,314.69,20,905
1002030,135.64,73,1538
1002031,644.55,25,220
1002032,76.08,28,353
