order_id,customer_id,order_date,order_amount,payment_status
52653,1772,2025-02-10,58.07,Paid
52654,1388,2025-02-09,36.83,Paid
52655,1169,2025-03-10,481.56,Paid
52656,1112,2025-02-08,68.98,Paid
52657,1602,2025-01-17,108.02,Processing
52658,1671,2025-01-04,363.32,Paid
52659,1801,2025-02-12,189.66,Paid
52660,1221,2025-03-17,164.36,Paid
52661,1304,2025-01-19,203.4,Paid
52662,1554,2025-02-14,284.76,Paid
52663,1606,2025-02-17,335.15,Paid
52664,1389,2025-02-08,174.35,Refunded
52665,1811,2025-01-27,351.1,Paid
52666,1017,2025-03-22,134.99,Paid
52667,1692,2025-01-16,68.71,Paid
52668,1330,2025-01-22,338.14,Paid
52669,1278,2025-03-07,136.96,Paid
52670,1181,2025-03-11,374.89,Paid
52671,1246,2025-03-18,26.15,Paid
52672,1675,2025-02-22,96.0,Paid
52673,1790,2025-03-23,462.92,Paid
52674,1062,2025-02-18,63.08,Paid
52675,1207,2025-03-20,445.9,Processing
52676,1085,2025-01-08,481.55,Paid
52677,1098,2025-02-19,340.74,Paid
52678,1785,2025-03-08,144.4,Paid
52679,1108,2025-02-25,176.17,Paid
52680,1582,2025-03-06,325.59,Paid
52681,1560,2025-03-03,244.35,Paid
52682,1467,2025-03-11,169.18,Paid
52683,1766,2025-01-10,624.78,Paid
52684,1419,2025-02-18,193.6,Paid
52685,1067,2025-01-15,576.25,Paid
52686,1551,2025-03-26,28.87,Paid
52687,1327,2025-03-23,42.44,Paid
52688,1401,2025-03-10,110.07,Refunded
52689,1211,2025-02-04,92.89,Paid
52690,1110,2025-01-06,249.0,Processing
52691,1687,2025-03-21,46.26,Paid
52692,1100,2025-01-25,580.05,Refunded
52693,1079,2025-02-20,76.76,Paid
52694,1068,2025-01-20,104.03,Paid
52695,1653,2025-02-13,68.18,Paid
52696,1211,2025-02-08,149.9,Paid
52697,1832,2025-01-24,29.06,Paid
52698,1017,2025-03-19,44.32,Paid
52699,1678,2025-01-22,225.44,Paid
52700,1834,2025-02-18,50.96,Paid
52701,1472,2025-03-08,60.28,Paid
52702,1792,2025-03-23,256.24,Paid
52703,1120,2025-02-14,34.69,Paid
52704,1175,2025-02-09,106.3,Paid
52705,1756,2025-01-08,23.5,Paid
52706,1119,2025-01-23,83.88,Processing
52707,1849,2025-03-24,200.09,Paid
52708,1096,2025-02-21,34.16,Paid
52709,1754,2025-02-25,348.84,Paid
52710,2040,2025-01-24,380.36,Paid
52711,1541,2025-02-22,36.64,Paid
52712,1596,2025-01-16,722.19,Paid
52713,1276,2025-03-22,72.97,Paid
52714,1793,2025-02-04,33.18,Paid
52715,1563,2025-02-02,20.76,Paid
52716,1441,2025-01-11,98.77,Paid
52717,1364,2025-02-04,169.06,Paid
52718,1696,2025-01-21,80.56,Processing
52719,1137,2025-01-04,291.84,Paid
52720,1390,2025-01-26,209.14,Processing
52721,1810,2025-03-02,84.65,Paid
52722,1348,2025-01-23,218.81,Paid
52723,1523,2025-01-13,443.24,Paid
52724,1691,2025-02-16,34.66,Paid
52725,1126,2025-01-10,74.81,Paid
52726,1004,2025-01-11,113.35,Paid
52727,1668,2025-01-26,123.37,Paid
52728,1369,2025-01-26,137.2,Paid
52729,1340,2025-02-03,73.64,Paid
52730,1749,2025-02-03,185.06,Paid
52731,1652,2025-03-09,175.38,Paid
52732,1106,2025-03-18,149.35,Paid
52733,1386,2025-02-08,38.12,Paid
52734,1538,2025-03-13,117.22,Refunded
52735,1310,2025-03-19,86.06,Paid
52736,1109,2025-02-17,121.31,Processing
52737,1637,2025-01-13,402.4,Paid
52738,1365,2025-01-26,118.24,Paid
52739,1594,2025-01-24,22.11,Paid
52740,1710,2025-01-09,106.66,Paid
52741,1247,2025-02-06,277.76,Paid
52742,1010,2025-01-02,247.16,Paid
52743,1014,2025-03-09,128.04,Paid
52744,1721,2025-02-08,63.11,Paid
52745,1678,2025-01-09,113.85,Refunded
52746,1732,2025-02-08,144.41,Processing
52747,1432,2025-03-13,1363.87,Paid
52748,1540,2025-03-02,175.0,Paid
52749,1012,2025-01-16,197.76,Paid
52750,1704,2025-02-14,121.43,Paid
52751,1791,2025-02-02,85.66,Paid
52752,1618,2025-01-27,271.46,Paid
52753,1178,2025-03-21,122.46,Paid
52754,1370,2025-01-15,805.73,Paid
52755,1300,2025-01-20,111.63,Paid
52756,1364,2025-01-07,30.56,Paid
52757,1326,2025-02-24,192.13,Paid
52758,1487,2025-03-18,27.16,Processing
52759,1162,2025-03-26,63.25,Paid
52760,1013,2025-01-13,85.48,Paid
52761,1798,2025-02-02,221.76,Paid
52762,1849,2025-01-24,122.25,Paid
52763,1065,2025-01-16,24.36,Paid
52764,1738,2025-02-26,163.9,Paid
52765,1580,2025-01-23,99.51,Paid
52766,1675,2025-01-26,402.34,Paid
52767,1006,2025-02-09,123.84,Paid
52768,1429,2025-02-17,205.15,Paid
52769,1373,2025-02-15,57.05,Paid
52770,1703,2025-01-17,234.68,Paid
52771,1797,2025-03-02,211.46,Paid
52772,1683,2025-02-27,371.64,Paid
52773,1331,2025-01-17,25.16,Paid
52774,1262,2025-02-18,109.0,Paid
52775,1647,2025-02-10,190.52,Paid
52776,1653,2025-02-27,35.0,Refunded
52777,1805,2025-01-27,99.3,Paid
52778,1121,2025-01-20,447.48,Paid
52779,1772,2025-02-27,105.89,Paid
52780,1225,2025-01-02,654.06,Paid
52781,1512,2025-02-23,28.78,Paid
52782,1757,2025-03-06,209.79,Paid
52783,1824,2025-01-12,150.49,Paid
52784,1739,2025-01-12,124.13,Processing
52785,1270,2025-03-09,550.28,Processing
52786,1575,2025-02-17,40.83,Paid
52787,1135,2025-02-08,359.5,Paid
52788,1140,2025-03-09,196.28,Paid
52789,1299,2025-02-12,64.96,Paid
52790,1825,2025-03-15,367.91,Paid
52791,1092,2025-03-01,104.13,Paid
52792,1783,2025-02-12,272.48,Paid
52793,1607,2025-01-02,93.86,Paid
52794,1204,2025-03-17,305.5,Paid
52795,1307,2025-03-06,171.85,Paid
52796,1278,2025-03-01,42.81,Paid
52797,1108,2025-01-26,177.33,Paid
52798,1848,2025-02-04,51.86,Paid
52799,1214,2025-01-01,99.63,Processing
52800,1159,2025-01-21,48.0,Paid
52801,1036,2025-02-05,23.34,Paid
52802,1053,2025-02-25,55.72,Paid
52803,1711,2025-01-27,135.3,Paid
52804,1346,2025-03-05,118.54,Paid
52805,1796,2025-02-09,124.42,Refunded
52806,1247,2025-03-21,62.69,Paid
52807,1726,2025-03-13,193.35,Paid
52808,2010,2025-01-02,202.74,Paid
52809,1550,2025-03-04,86.47,Paid
52810,1613,2025-03-27,339.51,Paid
52811,1179,2025-02-21,174.93,Paid
52812,1215,2025-02-13,207.26,Refunded
52813,1731,2025-02-26,68.72,Paid
52814,1192,2025-03-14,20.09,Paid
52815,1690,2025-01-10,320.79,Paid
52816,1448,2025-02-08,279.25,Paid
52817,1016,2025-01-15,39.72,Paid
52818,1828,2025-01-08,90.29,Paid
52819,1843,2025-01-21,182.41,Paid
52820,1226,2025-02-14,178.38,Paid
52821,1317,2025-01-13,315.29,Paid
52822,1309,2025-03-08,42.67,Paid
52823,1233,2025-02-22,104.3,Paid
52824,1728,2025-02-09,35.34,Paid
52825,1753,2025-01-03,94.04,Paid
52826,1192,2025-02-10,22.28,Paid
52827,1658,2025-01-27,362.82,Paid
52828,1327,2025-01-06,132.31,Refunded
52829,1700,2025-02-08,304.37,Paid
52830,1387,2025-03-21,29.27,Processing
52831,1627,2025-02-14,58.71,Paid
52832,1593,2025-03-10,65.04,Paid
52833,1598,2025-02-21,93.33,Paid
52834,1051,2025-03-07,263.58,Paid
52835,1169,2025-03-13,93.3,Paid
52836,1027,2025-03-18,54.35,Paid
52837,1793,2025-03-06,30.08,Paid
52838,1521,2025-03-11,32.42,Processing
52839,1354,2025-01-08,234.1,Refunded
52840,1401,2025-03-03,108.26,Paid
52841,1103,2025-01-03,214.29,Paid
52842,1484,2025-03-14,191.99,Paid
52843,1372,2025-01-15,41.82,Paid
52844,1324,2025-01-18,43.13,Paid
52845,1803,2025-02-12,231.18,Paid
52846,2040,2025-01-02,211.63,Paid
52847,2002,2025-02-11,91.23,Paid
52848,1471,2025-01-25,32.09,Paid
52849,1121,2025-03-10,21.83,Processing
52850,1441,2025-01-21,70.98,Paid
52851,1039,2025-01-04,21.39,Paid
52852,1044,2025-02-06,59.22,Paid
52853,1680,2025-02-03,101.58,Paid
52854,1016,2025-02-08,39.42,Paid
52855,1746,2025-03-16,36.52,Paid
52856,1745,2025-03-18,360.14,Paid
52857,1366,2025-02-14,152.09,Processing
52858,1230,2025-03-16,428.75,Paid
52859,1664,2025-01-12,83.66,Paid
52860,1552,2025-02-14,189.58,Paid
52861,1126,2025-03-22,54.35,Refunded
52862,1030,2025-03-09,164.48,Paid
52863,1650,2025-03-14,40.82,Paid
52864,1658,2025-01-18,20.31,Refunded
52865,1668,2025-03-09,422.21,Refunded
52866,1546,2025-01-07,141.42,Paid
52867,1078,2025-01-04,412.47,Paid
52868,1068,2025-01-17,80.93,Paid
52869,1824,2025-02-18,79.58,Paid
52870,1429,2025-01-15,96.79,Paid
52871,1372,2025-03-02,203.65,Paid
52872,1064,2025-03-09,145.14,Paid
52873,1493,2025-03-04,409.25,Paid
52874,1021,2025-02-14,23.87,Refunded
52875,1253,2025-01-02,204.75,Paid
52876,1596,2025-02-27,80.15,Paid
52877,1311,2025-02-07,49.81,Refunded
52878,1409,2025-02-18,127.12,Paid
52879,1054,2025-03-27,125.5,Paid
52880,1604,2025-01-20,42.1,Paid
52881,1078,2025-01-23,53.83,Paid
52882,1336,2025-02-25,98.68,Paid
52883,1554,2025-03-27,98.84,Paid
52884,1439,2025-02-08,77.31,Paid
52885,1415,2025-03-09,44.12,Paid
52886,1650,2025-02-04,20.66,Paid
52887,1530,2025-03-16,547.16,Paid
52888,1718,2025-03-10,451.03,Paid
52889,1720,2025-02-16,119.15,Paid
52890,1224,2025-02-13,816.31,Processing
52891,1396,2025-01-07,187.97,Paid
52892,1834,2025-03-26,30.7,Paid
52893,1172,2025-03-19,38.79,Paid
52894,1388,2025-02-13,391.74,Paid
52895,1304,2025-01-04,169.16,Paid
52896,1090,2025-01-10,297.9,Paid
52897,1416,2025-01-07,362.81,Paid
52898,1805,2025-02-05,109.12,Paid
52899,1625,2025-01-18,27.46,Paid
52900,1324,2025-03-15,51.29,Paid
52901,1256,2025-01-22,30.33,Paid
52902,1530,2025-03-18,51.37,Paid
52903,1525,2025-02-25,99.28,Processing
52904,1768,2025-02-18,38.87,Paid
52905,1844,2025-02-19,47.36,Refunded
52906,1555,2025-01-25,108.54,Paid
52907,1042,2025-02-26,82.37,Paid
52908,2045,2025-03-20,114.57,Paid
52909,1133,2025-01-16,104.1,Paid
52910,1611,2025-03-01,175.13,Paid
52911,1804,2025-03-14,435.15,Paid
52912,1367,2025-03-02,37.12,Paid
52913,1395,2025-01-17,35.68,Paid
52914,1162,2025-02-01,307.4,Paid
52915,1834,2025-03-22,125.9,Paid
52916,1018,2025-01-27,238.12,Paid
52917,1037,2025-03-05,56.39,Paid
52918,1360,2025-01-19,284.79,Paid
52919,1474,2025-02-20,406.25,Refunded
52920,1619,2025-01-21,171.38,Paid
52921,1113,2025-02-22,36.79,Paid
52922,1518,2025-01-26,358.49,Paid
52923,1535,2025-03-23,255.88,Paid
52924,1177,2025-03-17,228.47,Paid
52925,1547,2025-02-07,25.61,Paid
52926,1367,2025-02-11,260.64,Paid
52927,1807,2025-02-16,42.27,Paid
52928,1643,2025-03-23,57.73,Paid
52929,1434,2025-03-19,149.11,Paid
52930,1437,2025-03-16,66.18,Paid
52931,1670,2025-03-27,182.42,Paid
52932,1093,2025-03-08,160.5,Processing
52933,1618,2025-03-02,37.17,Paid
52934,1055,2025-02-16,180.07,Paid
52935,1018,2025-01-15,406.46,Paid
52936,1766,2025-02-02,46.35,Paid
52937,1594,2025-02-14,156.35,Paid
52938,1335,2025-02-02,82.75,Paid
52939,1758,2025-01-20,112.32,Paid
52940,1146,2025-02-09,70.74,Paid
52941,1747,2025-01-16,85.57,Paid
52942,1616,2025-03-27,24.4,Paid
52943,1110,2025-03-06,618.92,Paid
52944,1134,2025-03-12,167.04,Paid
52945,1754,2025-02-23,124.18,Paid
52946,1546,2025-01-09,92.61,Paid
52947,1095,2025-02-06,136.28,Paid
52948,1803,2025-03-03,91.73,Refunded
52949,1088,2025-01-27,86.92,Paid
52950,1109,2025-02-19,113.53,Paid
52951,1318,2025-01-06,68.44,Paid
52952,1442,2025-01-08,49.78,Paid
52953,1399,2025-01-06,141.99,Processing
52954,1794,2025-01-19,297.5,Paid
52955,1164,2025-03-01,44.88,Paid
52956,1133,2025-03-13,24.99,Paid
52957,1373,2025-03-21,62.52,Paid
52958,1247,2025-03-02,604.72,Paid
52959,1099,2025-03-09,284.7,Paid
52960,1608,2025-03-16,155.9,Paid
52961,1685,2025-01-19,417.29,Paid
52962,1411,2025-03-18,108.39,Paid
52963,1092,2025-01-12,633.68,Paid
52964,1061,2025-01-12,72.71,Refunded
52965,1057,2025-01-20,61.23,Paid
52966,1128,2025-01-21,172.44,Refunded
52967,1687,2025-02-07,91.26,Paid
52968,1845,2025-01-17,167.67,Paid
52969,1544,2025-03-10,74.58,Paid
52970,1389,2025-02-26,164.32,Paid
52971,1335,2025-03-07,68.39,Paid
52972,1693,2025-02-26,27.85,Paid
52973,1034,2025-03-08,384.79,Paid
52974,1708,2025-02-09,342.1,Paid
52975,1758,2025-03-22,550.03,Paid
52976,1639,2025-01-16,209.1,Processing
52977,1216,2025-03-24,192.2,Paid
52978,1536,2025-01-16,142.81,Paid
52979,1180,2025-02-11,40.19,Paid
52980,1528,2025-02-05,51.47,Paid
52981,1636,2025-03-13,71.26,Paid
52982,1017,2025-03-06,351.3,Paid
52983,1575,2025-03-11,48.49,Paid
52984,1282,2025-02-02,404.35,Paid
52985,1427,2025-03-02,130.97,Paid
52986,1630,2025-01-14,208.59,Paid
52987,1030,2025-01-10,37.52,Paid
52988,1735,2025-01-13,67.01,Paid
52989,1492,2025-01-24,497.38,Paid
52990,1831,2025-01-26,66.42,Paid
52991,1393,2025-03-27,72.76,Paid
52992,1583,2025-03-11,53.02,Paid
52993,1154,2025-03-17,40.73,Processing
52994,1102,2025-02-13,59.84,Paid
52995,1313,2025-02-10,174.22,Refunded
52996,1130,2025-02-10,111.15,Refunded
52997,1534,2025-03-12,141.03,Paid
52998,1258,2025-02-26,39.58,Paid
52999,1457,2025-03-09,263.01,Paid
53000,1229,2025-01-05,249.94,Paid
53001,1556,2025-01-14,23.27,Processing
53002,1298,2025-03-07,92.56,Paid
53003,1361,2025-01-03,30.69,Refunded
53004,1839,2025-02-17,255.61,Paid
53005,1615,2025-02-12,220.49,Paid
53006,1256,2025-02-14,368.4,Paid
53007,1624,2025-02-26,60.46,Paid
53008,1703,2025-01-14,111.4,Paid
53009,1323,2025-01-19,50.59,Paid
53010,1497,2025-02-02,89.6,Processing
53011,1103,2025-03-17,130.8,Paid
53012,1468,2025-02-19,28.22,Processing
53013,1503,2025-03-18,208.22,Processing
53014,1426,2025-01-05,137.56,Paid
53015,1229,2025-02-23,284.88,Paid
53016,1002,2025-02-24,67.57,Paid
53017,1616,2025-01-16,370.45,Paid
53018,1116,2025-03-08,1016.15,Paid
53019,1204,2025-02-15,397.55,Paid
53020,1405,2025-01-01,245.69,Refunded
53021,1639,2025-01-15,270.99,Paid
53022,1648,2025-02-14,147.91,Paid
53023,1746,2025-02-02,51.64,Paid
53024,1584,2025-03-06,189.53,Paid
53025,1206,2025-02-17,207.11,Paid
53026,1835,2025-01-05,653.86,Paid
53027,1286,2025-03-15,136.9,Paid
53028,1528,2025-03-05,67.49,Paid
53029,1447,2025-01-11,192.65,Refunded
53030,1800,2025-03-06,602.19,Paid
53031,1495,2025-03-08,49.26,Paid
53032,1376,2025-03-02,79.18,Paid
53033,1272,2025-03-15,137.09,Paid
53034,1147,2025-03-22,47.99,Refunded
53035,1835,2025-01-15,23.37,Paid
53036,1759,2025-02-16,81.64,Paid
53037,1701,2025-03-14,320.78,Refunded
53038,1610,2025-03-20,26.67,Paid
53039,1629,2025-02-13,104.04,Paid
53040,1054,2025-01-01,235.45,Paid
53041,1098,2025-03-06,479.23,Paid
53042,1166,2025-03-27,654.79,Paid
53043,1804,2025-02-27,102.22,Paid
53044,1766,2025-02-26,470.52,Paid
53045,1267,2025-01-21,25.41,Paid
53046,1446,2025-01-22,225.51,Processing
53047,1328,2025-01-14,174.4,Paid
53048,1773,2025-03-05,63.06,Paid
53049,1724,2025-02-14,126.18,Processing
53050,2034,2025-02-25,40.81,Paid
53051,1490,2025-01-14,327.89,Paid
53052,1069,2025-03-03,86.45,Paid
53053,1273,2025-01-14,167.54,Processing
53054,1112,2025-02-13,45.93,Processing
53055,1005,2025-02-04,54.63,Paid
53056,1049,2025-03-15,743.43,Processing
53057,1255,2025-03-24,229.81,Paid
53058,1279,2025-02-11,510.41,Processing
53059,1307,2025-02-23,72.61,Paid
53060,1554,2025-01-05,46.97,Paid
53061,1433,2025-01-01,124.9,Paid
53062,1699,2025-03-07,122.38,Paid
53063,1685,2025-02-06,48.85,Paid
53064,1164,2025-01-24,218.2,Paid
53065,1749,2025-03-18,87.36,Paid
53066,1189,2025-02-16,50.94,Paid
53067,1514,2025-02-19,80.52,Paid
53068,1494,2025-02-01,144.4,Paid
53069,1716,2025-03-18,214.45,Paid
53070,1847,2025-02-18,118.64,Refunded
53071,1439,2025-02-01,131.85,Paid
53072,1849,2025-03-16,42.44,Paid
53073,1564,2025-02-07,389.22,Refunded
53074,1781,2025-03-01,416.18,Paid
53075,1154,2025-03-21,192.53,Paid
53076,1367,2025-01-02,22.67,Paid
53077,1069,2025-01-25,135.53,Paid
53078,1441,2025-02-06,168.82,Paid
53079,1082,2025-03-05,804.72,Paid
53080,1425,2025-02-05,850.75,Paid
53081,1207,2025-03-13,312.38,Paid
53082,1581,2025-01-17,29.89,Paid
53083,1072,2025-02-10,479.53,Paid
53084,1692,2025-03-12,162.27,Paid
53085,1420,2025-01-27,262.08,Paid
53086,1607,2025-03-18,98.43,Refunded
53087,1182,2025-01-17,77.78,Paid
53088,1537,2025-03-17,113.33,Processing
53089,1235,2025-02-03,43.83,Paid
53090,1746,2025-03-06,86.26,Paid
53091,1035,2025-02-24,312.39,Paid
53092,1516,2025-02-18,25.8,Paid
53093,1076,2025-02-14,44.53,Refunded
53094,1824,2025-03-01,40.05,Paid
53095,1215,2025-01-23,97.39,Paid
53096,1050,2025-01-05,890.72,Paid
53097,1727,2025-03-01,48.56,Paid
53098,1113,2025-01-27,43.58,Paid
53099,1377,2025-01-10,389.86,Processing
53100,1655,2025-03-12,340.62,Paid
53101,1785,2025-01-20,24.92,Refunded
53102,1822,2025-01-02,228.97,Paid
53103,1604,2025-03-16,179.83,Paid
53104,1599,2025-03-13,238.99,Paid
53105,1663,2025-02-20,122.33,Paid
53106,1065,2025-02-14,733.04,Paid
53107,1154,2025-02-02,26.73,Paid
53108,1692,2025-02-03,60.06,Paid
53109,1454,2025-01-25,95.76,Paid
53110,1682,2025-02-15,109.62,Paid
53111,1766,2025-02-09,401.45,Paid
53112,1725,2025-02-14,143.15,Paid
53113,1849,2025-01-21,26.92,Paid
53114,1422,2025-03-06,98.6,Paid
53115,1315,2025-02-08,100.8,Paid
53116,1697,2025-03-02,524.98,Paid
53117,1606,2025-03-09,157.14,Paid
53118,1215,2025-03-22,171.45,Paid
53119,1020,2025-02-04,207.37,Paid
53120,1833,2025-02-19,240.48,Paid
53121,1739,2025-01-18,171.2,Paid
53122,1246,2025-03-04,60.61,Paid
53123,1237,2025-01-04,330.78,Paid
53124,1282,2025-01-16,217.58,Paid
53125,1535,2025-01-15,223.14,Paid
53126,1355,2025-02-27,870.7,Paid
53127,1189,2025-02-03,263.32,Paid
53128,1553,2025-02-23,285.05,Paid
53129,1761,2025-02-01,473.64,Paid
53130,1618,2025-03-09,44.58,Paid
53131,1169,2025-01-14,123.29,Paid
53132,1479,2025-01-01,150.33,Paid
53133,1188,2025-02-23,79.91,Paid
53134,1532,2025-03-25,294.33,Paid
53135,1028,2025-03-24,235.59,Refunded
53136,1106,2025-01-03,211.42,Paid
53137,1571,2025-03-15,899.04,Processing
53138,1607,2025-01-18,65.04,Paid
53139,1679,2025-03-19,219.46,Paid
53140,1439,2025-03-05,140.25,Paid
53141,1756,2025-02-08,76.31,Paid
53142,1022,2025-01-16,46.26,Paid
53143,1522,2025-03-25,359.34,Paid
53144,1140,2025-03-07,155.75,Paid
53145,1783,2025-01-23,281.39,Paid
53146,1686,2025-03-10,138.23,Paid
53147,1256,2025-01-21,57.26,Paid
53148,1481,2025-03-27,81.77,Paid
53149,1076,2025-01-01,92.08,Paid
53150,1090,2025-01-08,561.43,Paid
53151,1791,2025-03-02,20.85,Paid
53152,1639,2025-02-04,656.77,Paid
53153,1376,2025-03-19,610.31,Paid
53154,1412,2025-03-05,853.98,Paid
53155,1834,2025-03-24,117.11,Paid
53156,1056,2025-02-24,517.84,Paid
53157,1694,2025-03-23,95.53,Paid
53158,1355,2025-01-05,24.0,Paid
53159,1845,2025-02-26,58.11,Paid
53160,1089,2025-03-12,455.87,Processing
53161,1441,2025-03-13,22.08,Paid
53162,1429,2025-02-08,138.45,Paid
53163,1833,2025-03-13,31.79,Paid
53164,1478,2025-01-22,70.61,Paid
53165,1388,2025-02-11,33.83,Paid
53166,1668,2025-01-21,314.41,Paid
53167,1376,2025-01-11,154.13,Paid
53168,1682,2025-02-11,368.58,Paid
53169,1462,2025-02-03,194.88,Paid
53170,1482,2025-03-12,551.22,Paid
53171,1774,2025-02-23,126.97,Paid
53172,1273,2025-01-10,172.71,Paid
53173,1190,2025-02-16,148.81,Paid
53174,1101,2025-01-06,119.32,Paid
53175,1601,2025-01-10,300.58,Paid
53176,1814,2025-02-14,175.15,Paid
53177,1204,2025-02-17,262.4,Paid
53178,1749,2025-02-27,251.52,Paid
53179,1472,2025-01-16,51.8,Paid
53180,1605,2025-02-16,177.54,Paid
53181,1511,2025-01-03,53.41,Processing
53182,1165,2025-03-11,151.32,Paid
53183,1062,2025-02-18,189.72,Paid
53184,1618,2025-03-09,903.61,Paid
53185,1213,2025-01-27,24.65,Paid
53186,1060,2025-02-05,34.35,Paid
53187,1125,2025-01-26,32.02,Paid
53188,1712,2025-03-02,96.21,Paid
53189,1081,2025-01-19,278.55,Paid
53190,1455,2025-02-19,298.74,Refunded
53191,1780,2025-01-27,220.33,Paid
53192,1811,2025-02-13,360.78,Paid
53193,1304,2025-03-20,78.48,Paid
53194,1744,2025-01-03,33.84,Paid
53195,1540,2025-01-05,28.99,Paid
53196,1591,2025-02-04,306.72,Paid
53197,1453,2025-01-21,216.64,Paid
53198,1176,2025-01-21,199.91,Paid
53199,1709,2025-03-16,82.25,Paid
53200,1397,2025-02-11,91.68,Paid
53201,1240,2025-02-17,495.92,Paid
53202,1528,2025-03-18,29.89,Paid
53203,2043,2025-01-10,242.91,Paid
53204,1661,2025-02-21,75.58,Paid
53205,1171,2025-03-05,25.98,Paid
53206,1482,2025-03-06,223.55,Paid
53207,1641,2025-02-26,80.28,Paid
53208,1298,2025-03-16,212.1,Paid
53209,1429,2025-01-07,204.47,Processing
53210,1482,2025-02-06,134.79,Paid
53211,1573,2025-01-07,245.34,Paid
53212,1029,2025-02-19,150.5,Paid
53213,1688,2025-03-25,70.66,Paid
53214,1576,2025-01-18,218.7,Paid
53215,1759,2025-01-27,153.43,Paid
53216,1164,2025-01-27,21.92,Processing
53217,1258,2025-02-11,367.87,Paid
53218,1496,2025-01-13,138.33,Paid
53219,1783,2025-02-05,324.46,Paid
53220,1709,2025-02-14,341.5,Paid
53221,1130,2025-01-07,108.31,Paid
53222,1791,2025-02-07,126.29,Processing
53223,1498,2025-01-16,100.62,Refunded
53224,1697,2025-03-19,109.52,Processing
53225,1616,2025-03-01,358.28,Paid
53226,1181,2025-01-08,252.78,Paid
53227,1304,2025-01-09,40.29,Paid
53228,1769,2025-03-21,161.36,Paid
53229,1736,2025-01-21,844.76,Paid
53230,1452,2025-01-10,155.78,Paid
53231,1810,2025-03-11,251.18,Paid
53232,1600,2025-01-20,239.84,Paid
53233,1839,2025-01-26,84.69,Paid
53234,1495,2025-01-10,89.75,Processing
53235,1765,2025-03-19,213.14,Paid
53236,1526,2025-02-27,123.97,Paid
53237,1171,2025-01-05,146.79,Paid
53238,1806,2025-02-03,207.19,Paid
53239,1577,2025-03-22,245.47,Paid
53240,1080,2025-02-04,67.52,Processing
53241,1286,2025-02-09,43.81,Refunded
53242,1574,2025-03-26,71.75,Refunded
53243,1474,2025-02-22,126.25,Paid
53244,1840,2025-03-01,82.81,Paid
53245,1276,2025-01-11,146.03,Paid
53246,1311,2025-02-10,28.24,Paid
53247,1071,2025-03-24,126.93,Paid
53248,1192,2025-01-16,88.83,Paid
53249,1630,2025-03-02,134.75,Paid
53250,1167,2025-03-25,102.37,Paid
53251,1568,2025-03-19,70.16,Paid
53252,1549,2025-03-15,371.68,Paid
53253,1151,2025-02-01,50.64,Processing
53254,1353,2025-01-13,191.56,Paid
53255,1726,2025-03-21,407.83,Processing
53256,1698,2025-02-19,136.05,Paid
53257,1492,2025-03-04,333.62,Paid
53258,1414,2025-01-03,40.0,Paid
53259,1111,2025-01-18,122.12,Paid
53260,1058,2025-02-25,111.6,Paid
53261,1130,2025-02-08,21.22,Paid
53262,1523,2025-02-26,107.85,Processing
53263,1538,2025-03-03,89.07,Paid
53264,1104,2025-03-18,186.21,Paid
53265,1617,2025-03-08,437.89,Paid
53266,1138,2025-02-01,33.45,Paid
53267,1004,2025-02-22,79.51,Paid
53268,1720,2025-03-13,108.07,Paid
53269,1568,2025-01-12,111.1,Paid
53270,1691,2025-03-18,243.62,Paid
53271,1806,2025-01-13,107.89,Paid
53272,1343,2025-03-10,24.13,Paid
53273,1379,2025-01-06,205.74,Paid
53274,1030,2025-01-10,344.2,Paid
53275,1471,2025-03-09,128.2,Paid
53276,1615,2025-03-14,150.52,Paid
53277,1658,2025-03-07,46.68,Paid
53278,1122,2025-03-24,57.39,Paid
53279,1626,2025-02-02,60.22,Paid
53280,1641,2025-02-06,104.51,Paid
53281,1523,2025-01-05,414.97,Paid
53282,1355,2025-01-19,130.65,Paid
53283,1726,2025-03-06,52.0,Paid
53284,1590,2025-02-10,66.4,Paid
53285,1071,2025-03-14,92.68,Paid
53286,1825,2025-01-03,166.43,Paid
53287,1258,2025-01-10,106.98,Paid
53288,1235,2025-03-05,94.75,Paid
53289,1817,2025-01-19,144.77,Paid
53290,1694,2025-02-26,61.53,Paid
53291,1528,2025-01-16,32.33,Paid
53292,1309,2025-01-06,23.71,Paid
53293,1638,2025-01-05,63.4,Paid
53294,1321,2025-03-14,34.41,Paid
53295,1607,2025-02-02,81.5,Paid
53296,1504,2025-01-01,242.38,Paid
53297,1130,2025-01-10,208.97,Paid
53298,1149,2025-01-26,161.6,Paid
53299,1131,2025-01-22,307.09,Paid
53300,1507,2025-03-09,69.71,Paid
53301,1481,2025-02-03,344.49,Paid
53302,1197,2025-03-04,96.43,Paid
53303,1810,2025-01-06,96.85,Paid
53304,1761,2025-01-23,97.97,Paid
53305,1768,2025-01-15,35.49,Paid
53306,1534,2025-01-05,576.3,Processing
53307,1093,2025-01-01,42.36,Paid
53308,1069,2025-01-07,82.53,Paid
53309,1416,2025-03-22,77.7,Processing
53310,1178,2025-01-14,31.64,Paid
53311,1810,2025-03-21,44.78,Paid
53312,1765,2025-02-25,26.88,Paid
53313,1333,2025-01-24,71.88,Paid
53314,1537,2025-02-07,322.22,Paid
53315,1025,2025-02-26,82.2,Processing
