customer_id,customer_pain_index,support_tickets,churn,transactions_per_month,engagement,tenure_days,revenue
12167,63.4,9,1,9.09,12.69,719,474.89
12168,12.6,3,0,17.69,101.76,1427,1970.6
12169,67.6,10,1,12.77,66.45,264,1428.36
12170,32.5,5,0,11.85,60.34,672,818.64
12171,68.6,11,1,13.58,64.54,1165,522.76
12172,7.0,2,0,19.23,94.02,1442,1834.36
12173,17.5,3,0,17.18,76.19,1461,1036.36
12174,85.6,13,1,6.77,38.97,1107,687.45
12175,22.7,3,0,15.72,61.73,831,703.19
12176,83.7,13,1,9.54,47.75,268,749.43
12177,27.9,5,0,13.67,71.51,1348,1035.18
12178,64.3,10,1,11.05,50.95,141,431.26
12179,69.4,11,1,8.82,46.23,1141,553.01
12180,51.3,8,1,10.79,41.38,505,406.01
12181,30.5,5,0,20.59,88.69,333,1478.91
12182,21.3,3,0,17.65,87.21,1358,1868.45
12183,3.3,0,0,20.73,106.63,319,1126.02
12184,30.4,4,0,17.72,65.37,237,1751.4
12185,65.3,10,1,7.36,40.81,897,342.3
12186,93.8,14,1,9.43,39.56,611,854.7
12187,87.1,13,1,1.91,7.14,399,214.68
12188,76.6,12,1,6.97,19.39,249,412.3
12189,78.8,12,1,7.26,25.91,1284,806.13
12190,66.5,10,1,11.19,63.86,831,844.71
12191,26.0,4,0,16.53,79.69,848,967.21
12192,90.7,13,1,6.06,25.07,378,670.76
12193,67.1,10,1,9.92,46.39,284,326.2
12194,56.0,8,1,9.64,51.41,481,313.51
12195,11.1,2,0,15.34,78.26,171,1288.32
12196,44.7,7,0,14.75,70.01,1122,1500.19
12197,46.0,7,0,14.48,80.98,118,1413.82
12198,86.5,13,1,10.2,59.15,900,378.95
12199,54.7,8,1,10.22,53.4,1189,1180.64
12200,38.0,6,1,15.68,75.84,552,1462.56
12201,97.7,15,1,4.78,29.85,689,551.71
12202,11.1,1,0,20.72,102.76,980,1235.3
12203,42.3,6,0,15.71,86.55,939,1452.46
12204,4.2,1,0,19.79,104.44,471,2125.34
12205,74.0,11,1,8.22,28.76,67,528.07
12206,91.8,14,1,8.15,27.72,1261,952.22
12207,28.0,5,0,17.09,74.67,239,920.29
12208,85.8,13,1,5.76,37.9,542,336.41
12209,29.2,4,0,12.96,45.66,1413,1462.27
12210,91.1,14,1,5.76,31.79,1054,675.47
12211,75.4,11,1,11.72,60.06,1010,652.42
12212,80.5,12,1,10.22,61.26,410,432.05
12213,1.8,0,0,17.51,85.94,857,1721.5
12214,96.3,15,1,3.22,1.35,888,366.02
12215,72.7,11,1,11.65,45.85,423,979.35
12216,30.5,5,0,13.16,50.76,1103,1146.32
12217,82.9,13,1,8.58,35.54,425,846.54
12218,28.2,4,0,14.55,67.92,61,636.96
12219,87.3,13,1,10.14,36.43,574,1192.59
12220,11.3,1,0,16.77,95.94,741,1052.98
12221,70.4,10,1,11.73,42.39,1287,1015.13
12222,54.1,8,1,12.26,72.98,1079,884.87
12223,9.7,1,0,19.06,103.93,1487,1374.92
12224,24.2,4,0,12.43,69.1,1114,1159.06
12225,1.2,1,0,15.41,66.68,582,1841.8
12226,46.9,7,0,12.53,63.74,1494,1119.12
12227,30.1,4,0,15.97,63.24,1183,1620.4
12228,59.8,9,1,8.77,51.66,1407,284.9
12229,29.7,5,0,13.36,63.35,227,1375.26
12230,30.0,5,0,16.62,75.48,828,947.3
12231,74.3,12,1,9.98,35.05,723,413.2
12232,4.8,0,0,19.0,65.19,1424,763.8
12233,90.3,13,1,8.02,27.59,176,731.33
12234,85.2,13,1,4.87,35.06,527,583.36
12235,66.8,10,1,9.27,40.27,77,833.91
12236,59.3,8,1,14.4,67.34,799,772.0
12237,89.2,12,1,6.75,39.28,680,326.01
12238,18.5,3,0,17.47,102.82,1225,1351.06
12239,7.9,1,0,23.43,126.38,642,840.05
12240,24.0,3,0,13.61,55.12,728,897.44
12241,79.5,12,1,9.67,26.02,1368,869.92
12242,3.5,0,0,22.81,134.26,405,2670.81
12243,58.3,9,0,10.61,74.75,835,724.76
12244,99.5,15,1,6.79,34.57,950,326.06
12245,85.6,13,1,5.2,11.62,904,538.53
12246,52.1,7,0,10.8,61.95,839,1047.36
12247,6.4,1,0,19.82,94.0,1473,2128.14
12248,83.1,12,1,9.13,42.64,934,450.33
12249,59.9,9,1,13.26,73.04,1449,880.93
12250,11.5,2,0,21.42,106.33,1240,2534.84
12251,9.4,2,0,18.46,76.16,1035,816.37
12252,91.0,13,1,8.74,38.54,62,790.36
12253,66.9,10,1,9.28,51.49,98,476.5
12254,82.9,13,1,9.36,50.29,621,702.13
12255,87.9,14,1,7.23,37.46,1244,737.79
12256,57.2,8,0,12.31,68.89,130,910.6
12257,51.7,8,1,13.09,59.03,1338,1341.64
12258,43.0,6,0,10.33,51.46,943,706.26
12259,31.7,4,0,13.0,26.96,762,1559.24
12260,43.5,7,0,13.69,60.99,419,947.68
12261,77.4,12,1,5.02,32.12,189,218.09
12262,60.2,10,1,12.63,56.52,921,835.71
12263,89.3,13,1,8.36,35.23,1100,809.53
12264,44.3,7,1,14.0,56.26,1212,1488.4
12265,60.7,10,1,8.65,52.06,1499,617.69
12266,63.1,10,1,13.29,69.55,725,1109.75
12267,59.2,9,1,15.2,81.63,787,1611.81
12268,70.3,11,1,9.75,28.67,552,1006.39
12269,23.7,3,0,17.46,82.12,761,1557.35
12270,51.2,8,1,12.72,58.11,184,1314.64
12271,10.4,1,0,19.5,90.65,368,1595.72
12272,38.5,6,0,13.99,60.68,1418,425.55
12273,48.8,7,1,12.62,56.94,824,425.47
12274,65.2,9,1,12.03,66.67,1201,1421.74
12275,95.1,15,1,10.43,29.98,928,449.0
12276,60.1,9,1,8.19,57.97,1197,543.87
12277,74.4,12,1,8.64,46.55,132,985.33
12278,50.6,8,0,10.05,47.8,841,477.91
12279,63.4,9,1,13.67,75.14,122,1448.22
12280,7.1,1,0,17.76,70.0,1004,1840.72
12281,25.4,4,0,13.3,56.86,1339,1579.64
12282,36.2,6,0,15.85,74.81,1477,877.32
12283,47.2,7,0,16.4,93.06,148,957.42
12284,4.6,0,0,20.64,98.58,58,2296.39
12285,14.0,2,0,18.31,92.61,1042,935.04
12286,27.7,5,0,16.67,73.83,1083,1322.12
12287,97.2,15,1,8.26,44.76,901,773.64
12288,33.1,5,0,13.28,81.36,1419,723.36
12289,48.2,8,1,12.55,70.69,829,1436.44
12290,19.6,3,0,16.15,76.66,1191,1452.09
12291,61.1,9,1,8.5,47.89,504,291.06
12292,28.1,4,0,15.13,78.69,592,638.73
12293,20.7,3,0,19.11,97.05,1445,901.43
12294,51.7,8,1,13.38,75.9,464,696.38
12295,0.6,0,0,21.21,113.41,833,2031.09
12296,0.8,1,0,20.18,95.53,1287,766.92
12297,21.9,3,0,17.76,91.99,84,1093.19
12298,3.7,0,0,17.85,81.66,960,1999.64
12299,10.8,2,0,17.76,75.56,1345,1422.58
12300,33.9,5,0,15.3,70.61,781,824.59
12301,80.3,12,1,8.52,40.1,341,989.47
12302,57.2,8,1,12.06,40.44,1142,626.98
12303,51.3,8,0,12.03,66.78,1265,1340.85
12304,29.3,5,0,14.84,42.18,986,1414.54
12305,93.2,14,1,12.34,87.74,347,1192.62
12306,39.7,5,0,15.86,91.9,786,1567.67
12307,8.7,1,0,19.52,90.96,494,1475.54
12308,61.7,10,1,10.28,49.44,1140,1062.05
12309,11.4,2,0,17.39,86.65,1462,1830.43
12310,34.5,5,1,14.56,63.7,1293,909.18
12311,50.7,7,0,12.97,64.28,729,856.42
12312,87.4,13,1,3.13,13.51,1110,344.26
12313,49.4,7,1,9.46,44.42,1166,730.55
12314,70.2,10,1,8.19,41.22,764,884.72
12315,99.3,15,1,5.52,12.7,1123,476.98
12316,13.1,2,0,17.55,84.66,768,1464.04
12317,27.5,4,0,18.84,92.15,797,617.73
12318,39.5,6,1,11.12,54.73,1237,611.72
12319,42.2,7,0,12.17,56.15,773,915.0
12320,41.1,6,0,16.87,92.92,305,1397.82
12321,90.8,14,1,6.65,28.21,262,576.82
12322,71.4,11,1,11.06,55.47,83,1044.73
12323,60.8,9,1,14.98,85.53,286,1334.13
12324,30.9,5,0,13.97,66.22,119,1486.02
12325,82.4,12,1,7.44,37.96,1488,421.05
12326,95.5,14,1,5.13,23.61,437,450.11
12327,82.1,13,1,3.77,31.09,1322,130.46
12328,0.2,0,0,19.36,90.22,395,1417.48
12329,63.6,10,1,12.22,72.13,380,661.38
12330,5.1,1,0,20.31,96.4,1352,1305.52
12331,25.8,3,0,17.37,74.35,1212,1075.54
12332,6.0,1,0,18.36,95.26,516,650.66
12333,60.4,10,1,9.63,43.02,871,693.34
12334,68.7,10,1,12.24,65.27,1013,1462.88
12335,11.4,1,0,17.29,54.33,1408,983.87
12336,38.4,6,0,14.83,71.24,650,1427.43
12337,45.6,6,0,13.48,59.88,959,1068.98
12338,36.9,5,0,17.39,72.31,430,1030.71
12339,12.1,2,0,20.13,90.81,1458,766.24
12340,41.9,6,0,11.13,47.4,1149,550.12
12341,75.1,11,1,6.36,30.02,599,638.33
12342,7.1,1,0,20.09,82.08,1004,1107.2
12343,8.0,1,0,18.67,92.94,421,802.57
12344,35.5,5,0,13.77,80.44,381,823.68
12345,94.2,14,1,7.91,40.92,835,653.08
12346,66.9,10,1,10.35,58.17,605,965.78
12347,67.9,10,1,9.92,59.11,806,643.44
12348,36.2,5,0,16.13,90.41,662,1207.06
12349,59.4,9,0,10.34,69.27,1341,733.55
12350,1.0,0,0,22.99,105.11,552,708.33
12351,63.6,10,1,8.88,35.08,755,582.56
12352,91.3,14,1,7.61,44.75,191,630.56
12353,61.3,9,1,13.68,73.1,688,1112.12
12354,87.4,14,1,4.14,28.02,1235,403.56
12355,72.4,10,1,8.45,60.4,879,763.32
12356,12.1,2,0,20.48,98.42,111,1124.61
12357,90.2,14,1,8.78,46.62,553,465.41
12358,6.6,1,0,18.66,79.27,33,1339.28
12359,53.4,8,0,10.52,72.92,524,1009.58
12360,14.2,2,0,19.78,91.41,1104,760.43
12361,1.2,1,0,22.19,103.28,1314,2559.6
12362,42.2,6,0,11.34,50.79,1187,894.54
12363,29.5,4,0,13.17,56.44,1415,758.29
12364,48.6,8,1,13.16,55.51,597,1216.05
12365,57.7,8,1,12.6,54.98,1270,428.72
12366,4.4,1,0,18.75,75.66,907,1379.92
12367,12.3,3,0,19.51,85.4,1121,1438.61
12368,55.9,8,1,10.2,69.42,1041,454.69
12369,34.3,5,0,10.62,58.7,1044,1118.98
12370,72.9,10,1,8.21,49.13,893,835.06
12371,65.2,10,1,10.34,61.99,1196,452.33
12372,84.6,13,1,6.76,51.71,1399,424.15
12373,69.2,11,1,7.3,16.44,808,284.98
12374,43.0,6,0,9.92,34.7,1247,1055.24
12375,67.3,9,1,8.88,34.18,1034,524.8
12376,27.5,4,0,17.66,79.84,1299,1228.05
12377,30.6,4,0,17.92,82.86,343,1059.94
12378,78.9,12,1,10.54,45.9,759,610.29
12379,44.6,7,0,11.67,58.32,413,1134.99
12380,79.8,12,1,5.72,27.83,306,556.45
12381,82.2,13,1,8.66,33.98,1125,663.36
12382,85.8,13,1,8.41,17.52,1182,750.05
12383,91.7,13,1,7.05,23.41,1411,536.15
12384,43.1,6,1,9.51,39.88,727,309.77
12385,31.9,5,0,13.48,62.11,1273,484.48
12386,58.2,8,1,11.21,41.95,1059,723.46
12387,37.1,5,0,15.41,68.81,780,1502.12
12388,60.1,9,0,12.52,48.22,1012,1404.62
12389,70.6,10,1,9.7,45.24,653,316.94
12390,68.8,10,0,10.34,38.36,257,652.69
12391,37.5,6,0,14.55,60.93,46,729.54
12392,16.7,2,0,18.87,76.83,41,1950.56
12393,43.1,7,1,14.17,66.4,721,1503.96
12394,14.3,2,0,17.99,77.25,99,873.9
12395,89.0,13,1,6.11,38.85,137,574.18
12396,34.6,5,0,14.97,76.12,230,1434.99
12397,15.4,3,0,18.65,88.79,1105,856.69
12398,2.5,1,0,20.15,88.35,658,1391.01
12399,64.6,10,1,11.07,57.13,1312,950.14
12400,63.7,9,1,13.13,70.28,1317,424.7
12401,34.1,5,0,15.42,75.51,935,1024.09
12402,7.2,2,0,17.63,101.46,332,774.77
12403,41.0,6,0,15.62,79.8,966,1230.4
12404,31.1,6,0,12.6,70.07,605,1333.87
12405,67.7,10,1,7.68,38.27,584,593.11
12406,60.6,9,1,11.59,62.73,154,385.23
12407,36.5,5,0,15.56,66.32,1323,508.33
12408,21.8,3,0,14.24,63.54,888,1203.21
12409,98.8,14,1,4.41,24.84,774,262.48
12410,45.4,7,0,11.98,61.1,509,976.85
12411,68.8,10,1,8.7,47.09,161,389.13
12412,14.1,2,0,19.78,106.5,1055,1976.37
12413,48.6,8,0,14.13,52.86,144,1518.48
12414,2.8,1,0,19.55,83.61,510,2151.09
12415,50.5,7,0,11.33,56.79,1010,649.96
12416,96.4,15,1,2.84,6.03,1054,254.08
12417,38.4,6,0,17.08,117.45,360,941.34
12418,3.9,0,0,20.6,104.3,971,2032.15
12419,3.1,1,0,18.12,86.15,984,740.15
12420,38.8,6,0,15.62,69.56,797,1540.89
12421,16.0,2,0,17.46,78.77,420,1214.79
12422,2.3,0,0,19.08,91.9,863,2041.55
12423,75.6,11,1,9.53,46.92,172,919.68
12424,45.9,7,0,11.64,51.08,357,743.64
12425,28.9,4,0,14.97,68.99,657,1666.44
12426,90.0,13,1,6.74,46.47,406,374.07
12427,11.6,2,0,17.26,97.39,119,2019.92
12428,95.6,15,1,7.0,36.25,837,693.34
12429,31.4,5,0,19.03,77.26,1050,2267.63
12430,88.8,14,1,5.17,30.47,1095,180.18
12431,60.3,9,1,7.63,52.94,1088,417.08
12432,82.7,12,1,3.6,31.66,1041,348.17
12433,98.4,15,1,4.94,31.42,582,558.23
12434,28.8,4,0,14.35,83.82,153,467.66
12435,96.1,14,1,6.0,29.36,86,180.01
12436,38.9,5,0,14.42,75.81,835,765.15
12437,38.6,6,0,11.01,45.7,264,1175.32
12438,34.0,5,0,11.26,57.12,637,1115.23
12439,54.1,8,1,12.47,73.82,421,755.99
12440,15.4,3,0,17.96,80.02,999,542.05
12441,55.4,8,0,10.84,42.99,1396,866.37
12442,54.2,8,1,8.56,42.11,1229,440.12
12443,76.2,11,1,9.51,43.27,81,923.47
12444,83.4,13,1,10.04,55.01,518,704.52
12445,44.0,7,0,13.95,62.2,34,1270.48
12446,30.2,4,0,13.77,84.14,661,1469.37
12447,25.9,4,0,16.2,64.22,1262,1267.14
12448,19.5,3,0,14.35,82.04,246,864.39
12449,5.8,1,0,21.25,93.97,565,2109.25
12450,34.2,5,0,15.03,53.29,1395,809.62
12451,27.0,4,0,12.41,62.07,1454,1368.04
12452,96.6,13,1,4.9,20.85,767,178.5
12453,55.8,8,1,12.56,48.64,759,1321.21
12454,34.7,5,1,14.12,50.12,1264,539.95
12455,58.0,9,0,10.74,51.46,1079,376.46
12456,13.9,1,0,15.46,84.45,1305,969.24
12457,44.4,7,1,14.47,75.6,32,1679.81
12458,62.6,9,1,9.31,45.28,1055,1103.36
12459,48.9,8,0,8.35,45.11,1055,402.36
12460,40.2,6,0,13.23,63.22,179,573.88
12461,99.4,15,1,7.05,18.83,33,435.45
12462,88.0,14,1,6.02,13.98,497,363.23
12463,62.3,9,0,14.12,65.64,99,1388.89
12464,56.9,8,1,12.32,57.45,230,861.91
12465,62.1,9,1,11.37,63.51,337,1139.15
12466,20.1,3,0,16.72,88.21,1305,1628.26
12467,39.5,6,0,13.94,73.27,1340,1143.75
12468,3.9,0,0,18.88,87.68,951,1982.7
12469,47.6,6,1,12.26,44.35,321,583.68
12470,54.3,7,1,12.92,66.34,1207,575.75
12471,22.8,4,0,14.71,76.12,953,1435.09
12472,96.4,14,1,3.39,-8.81,1186,176.39
12473,90.9,13,1,4.11,10.97,912,124.33
12474,72.2,11,1,13.26,56.39,615,1486.13
12475,53.3,8,1,13.06,63.93,1327,1124.0
12476,87.0,13,1,7.56,27.85,538,529.54
12477,13.1,2,0,15.93,76.06,1406,1518.39
12478,79.1,12,1,9.39,42.86,34,563.4
12479,12.5,1,0,17.89,84.2,322,2072.2
12480,79.4,12,1,8.52,33.37,389,308.22
12481,27.6,4,0,13.91,60.06,243,1219.7
12482,87.7,13,1,7.16,23.03,1459,715.69
12483,94.4,13,1,4.99,27.94,1489,360.38
12484,14.9,2,0,16.24,83.95,1068,1590.66
12485,46.3,7,0,14.53,61.65,1326,1648.02
12486,98.1,15,1,2.21,26.57,592,214.28
12487,48.3,7,1,13.88,63.32,794,802.86
12488,86.4,14,1,8.42,56.48,74,678.37
12489,58.9,9,1,9.41,38.43,732,1054.34
12490,37.5,5,0,12.73,39.82,663,896.43
12491,28.6,5,0,15.27,77.52,1465,1394.96
12492,20.3,3,0,17.52,86.71,1240,1259.62
12493,76.2,12,1,8.27,40.06,690,338.42
12494,38.7,6,0,15.07,65.59,1223,531.58
12495,51.1,7,0,15.86,75.76,750,1835.08
12496,49.2,7,1,11.6,50.31,623,987.49
12497,57.7,8,1,7.91,34.79,1454,311.21
12498,86.6,13,1,8.67,50.45,275,929.16
12499,98.1,15,1,8.66,43.5,886,667.19
12500,40.8,7,0,14.67,76.82,581,1459.28
