customer_id,revenue,customer_type,value_segment
11350,249.37,Retail/SMB,Low-Value Retail (Bottom 25%)
10187,759.81,Retail/SMB,High-Value Enterprise (Top 25%)
11148,533.76,Retail/SMB,Mid-Market SMB (Middle 50%)
11225,160.58,Retail/SMB,Low-Value Retail (Bottom 25%)
10609,530.91,Retail/SMB,Mid-Market SMB (Middle 50%)
10144,457.91,Retail/SMB,Mid-Market SMB (Middle 50%)
10752,378.68,Retail/SMB,Mid-Market SMB (Middle 50%)
11535,548.25,Retail/SMB,Mid-Market SMB (Middle 50%)
10982,412.99,Retail/SMB,Mid-Market SMB (Middle 50%)
10198,386.68,Retail/SMB,Mid-Market SMB (Middle 50%)
11634,580.05,Retail/SMB,Mid-Market SMB (Middle 50%)
10884,375.37,Retail/SMB,Mid-Market SMB (Middle 50%)
10280,779.4,Retail/SMB,High-Value Enterprise (Top 25%)
10294,378.01,Retail/SMB,Mid-Market SMB (Middle 50%)
11824,256.73,Retail/SMB,Low-Value Retail (Bottom 25%)
10401,714.5,Retail/SMB,High-Value Enterprise (Top 25%)
10123,429.57,Retail/SMB,Mid-Market SMB (Middle 50%)
11208,264.89,Retail/SMB,Low-Value Retail (Bottom 25%)
10203,324.95,Retail/SMB,Mid-Market SMB (Middle 50%)
11463,463.54,Retail/SMB,Mid-Market SMB (Middle 50%)
10836,261.45,Retail/SMB,Low-Value Retail (Bottom 25%)
10247,840.21,Retail/SMB,High-Value Enterprise (Top 25%)
11440,236.88,Retail/SMB,Low-Value Retail (Bottom 25%)
11754,398.45,Retail/SMB,Mid-Market SMB (Middle 50%)
11902,8972.94,Enterprise VIP,High-Value Enterprise (Top 25%)
11708,304.65,Retail/SMB,Low-Value Retail (Bottom 25%)
11881,11903.39,Enterprise VIP,High-Value Enterprise (Top 25%)
11154,702.93,Retail/SMB,High-Value Enterprise (Top 25%)
11662,707.32,Retail/SMB,High-Value Enterprise (Top 25%)
11427,660.21,Retail/SMB,High-Value Enterprise (Top 25%)
10385,312.12,Retail/SMB,Mid-Market SMB (Middle 50%)
11759,362.86,Retail/SMB,Mid-Market SMB (Middle 50%)
10855,674.2,Retail/SMB,High-Value Enterprise (Top 25%)
11590,844.19,Retail/SMB,High-Value Enterprise (Top 25%)
10220,531.9,Retail/SMB,Mid-Market SMB (Middle 50%)
10642,969.06,Retail/SMB,High-Value Enterprise (Top 25%)
10002,388.45,Retail/SMB,Mid-Market SMB (Middle 50%)
10113,371.47,Retail/SMB,Mid-Market SMB (Middle 50%)
10699,566.49,Retail/SMB,Mid-Market SMB (Middle 50%)
11916,10402.15,Enterprise VIP,High-Value Enterprise (Top 25%)
10952,732.21,Retail/SMB,High-Value Enterprise (Top 25%)
11649,370.28,Retail/SMB,Mid-Market SMB (Middle 50%)
11637,756.77,Retail/SMB,High-Value Enterprise (Top 25%)
11886,12890.8,Enterprise VIP,High-Value Enterprise (Top 25%)
11411,1407.47,Retail/SMB,High-Value Enterprise (Top 25%)
11410,300.24,Retail/SMB,Low-Value Retail (Bottom 25%)
11534,322.39,Retail/SMB,Mid-Market SMB (Middle 50%)
11292,522.98,Retail/SMB,Mid-Market SMB (Middle 50%)
11809,118.07,Retail/SMB,Low-Value Retail (Bottom 25%)
10442,409.72,Retail/SMB,Mid-Market SMB (Middle 50%)
11521,680.37,Retail/SMB,High-Value Enterprise (Top 25%)
11137,618.94,Retail/SMB,Mid-Market SMB (Middle 50%)
11716,210.54,Retail/SMB,Low-Value Retail (Bottom 25%)
11257,133.24,Retail/SMB,Low-Value Retail (Bottom 25%)
11864,7866.88,Enterprise VIP,High-Value Enterprise (Top 25%)
11632,313.54,Retail/SMB,Mid-Market SMB (Middle 50%)
11696,727.0,Retail/SMB,High-Value Enterprise (Top 25%)
11398,274.7,Retail/SMB,Low-Value Retail (Bottom 25%)
10664,194.69,Retail/SMB,Low-Value Retail (Bottom 25%)
11836,717.81,Retail/SMB,High-Value Enterprise (Top 25%)
11258,669.38,Retail/SMB,High-Value Enterprise (Top 25%)
11774,396.94,Retail/SMB,Mid-Market SMB (Middle 50%)
11701,519.82,Retail/SMB,Mid-Market SMB (Middle 50%)
10318,539.87,Retail/SMB,Mid-Market SMB (Middle 50%)
10649,868.36,Retail/SMB,High-Value Enterprise (Top 25%)
11435,673.42,Retail/SMB,High-Value Enterprise (Top 25%)
11480,483.22,Retail/SMB,Mid-Market SMB (Middle 50%)
10710,236.76,Retail/SMB,Low-Value Retail (Bottom 25%)
11383,305.76,Retail/SMB,Low-Value Retail (Bottom 25%)
11283,289.56,Retail/SMB,Low-Value Retail (Bottom 25%)
10973,398.19,Retail/SMB,Mid-Market SMB (Middle 50%)
10628,1030.88,Retail/SMB,High-Value Enterprise (Top 25%)
10633,592.6,Retail/SMB,Mid-Market SMB (Middle 50%)
11307,574.89,Retail/SMB,Mid-Market SMB (Middle 50%)
11401,422.51,Retail/SMB,Mid-Market SMB (Middle 50%)
11409,350.69,Retail/SMB,Mid-Market SMB (Middle 50%)
11249,325.13,Retail/SMB,Mid-Market SMB (Middle 50%)
11953,10683.33,Enterprise VIP,High-Value Enterprise (Top 25%)
11255,293.96,Retail/SMB,Low-Value Retail (Bottom 25%)
11497,246.54,Retail/SMB,Low-Value Retail (Bottom 25%)
11372,381.2,Retail/SMB,Mid-Market SMB (Middle 50%)
11530,318.76,Retail/SMB,Mid-Market SMB (Middle 50%)
11664,314.65,Retail/SMB,Mid-Market SMB (Middle 50%)
11355,311.55,Retail/SMB,Mid-Market SMB (Middle 50%)
11926,9430.75,Enterprise VIP,High-Value Enterprise (Top 25%)
11901,12008.15,Enterprise VIP,High-Value Enterprise (Top 25%)
11644,255.48,Retail/SMB,Low-Value Retail (Bottom 25%)
11849,493.11,Retail/SMB,Mid-Market SMB (Middle 50%)
10796,191.64,Retail/SMB,Low-Value Retail (Bottom 25%)
10646,404.99,Retail/SMB,Mid-Market SMB (Middle 50%)
11013,399.72,Retail/SMB,Mid-Market SMB (Middle 50%)
11840,165.82,Retail/SMB,Low-Value Retail (Bottom 25%)
10557,289.45,Retail/SMB,Low-Value Retail (Bottom 25%)
10682,371.24,Retail/SMB,Mid-Market SMB (Middle 50%)
10578,550.72,Retail/SMB,Mid-Market SMB (Middle 50%)
11110,376.62,Retail/SMB,Mid-Market SMB (Middle 50%)
11267,254.02,Retail/SMB,Low-Value Retail (Bottom 25%)
11723,581.96,Retail/SMB,Mid-Market SMB (Middle 50%)
11184,253.53,Retail/SMB,Low-Value Retail (Bottom 25%)
10525,1064.79,Retail/SMB,High-Value Enterprise (Top 25%)
11060,355.11,Retail/SMB,Mid-Market SMB (Middle 50%)
10541,586.11,Retail/SMB,Mid-Market SMB (Middle 50%)
11195,421.88,Retail/SMB,Mid-Market SMB (Middle 50%)
11679,558.29,Retail/SMB,Mid-Market SMB (Middle 50%)
10749,419.3,Retail/SMB,Mid-Market SMB (Middle 50%)
11852,11995.9,Enterprise VIP,High-Value Enterprise (Top 25%)
11431,1172.62,Retail/SMB,High-Value Enterprise (Top 25%)
10485,503.58,Retail/SMB,Mid-Market SMB (Middle 50%)
11758,525.8,Retail/SMB,Mid-Market SMB (Middle 50%)
10096,283.18,Retail/SMB,Low-Value Retail (Bottom 25%)
11021,277.06,Retail/SMB,Low-Value Retail (Bottom 25%)
10564,85.28,Retail/SMB,Low-Value Retail (Bottom 25%)
11265,992.47,Retail/SMB,High-Value Enterprise (Top 25%)
10743,381.08,Retail/SMB,Mid-Market SMB (Middle 50%)
10864,391.8,Retail/SMB,Mid-Market SMB (Middle 50%)
11599,312.87,Retail/SMB,Mid-Market SMB (Middle 50%)
11715,260.48,Retail/SMB,Low-Value Retail (Bottom 25%)
11485,507.32,Retail/SMB,Mid-Market SMB (Middle 50%)
10892,536.39,Retail/SMB,Mid-Market SMB (Middle 50%)
11578,264.17,Retail/SMB,Low-Value Retail (Bottom 25%)
11039,421.11,Retail/SMB,Mid-Market SMB (Middle 50%)
10207,282.51,Retail/SMB,Low-Value Retail (Bottom 25%)
10393,749.12,Retail/SMB,High-Value Enterprise (Top 25%)
10795,457.51,Retail/SMB,Mid-Market SMB (Middle 50%)
10871,447.7,Retail/SMB,Mid-Market SMB (Middle 50%)
10398,368.17,Retail/SMB,Mid-Market SMB (Middle 50%)
10767,174.76,Retail/SMB,Low-Value Retail (Bottom 25%)
11842,297.61,Retail/SMB,Low-Value Retail (Bottom 25%)
11242,377.9,Retail/SMB,Mid-Market SMB (Middle 50%)
11029,449.02,Retail/SMB,Mid-Market SMB (Middle 50%)
11793,514.0,Retail/SMB,Mid-Market SMB (Middle 50%)
10643,630.21,Retail/SMB,Mid-Market SMB (Middle 50%)
11892,7815.23,Enterprise VIP,High-Value Enterprise (Top 25%)
10613,603.13,Retail/SMB,Mid-Market SMB (Middle 50%)
11763,283.54,Retail/SMB,Low-Value Retail (Bottom 25%)
10961,191.78,Retail/SMB,Low-Value Retail (Bottom 25%)
11571,410.46,Retail/SMB,Mid-Market SMB (Middle 50%)
10726,353.52,Retail/SMB,Mid-Market SMB (Middle 50%)
10684,193.3,Retail/SMB,Low-Value Retail (Bottom 25%)
10099,242.63,Retail/SMB,Low-Value Retail (Bottom 25%)
10805,366.12,Retail/SMB,Mid-Market SMB (Middle 50%)
11752,129.04,Retail/SMB,Low-Value Retail (Bottom 25%)
11598,300.99,Retail/SMB,Low-Value Retail (Bottom 25%)
10407,681.52,Retail/SMB,High-Value Enterprise (Top 25%)
10503,269.65,Retail/SMB,Low-Value Retail (Bottom 25%)
11072,398.63,Retail/SMB,Mid-Market SMB (Middle 50%)
11057,154.5,Retail/SMB,Low-Value Retail (Bottom 25%)
10930,350.04,Retail/SMB,Mid-Market SMB (Middle 50%)
10780,329.96,Retail/SMB,Mid-Market SMB (Middle 50%)
10201,471.25,Retail/SMB,Mid-Market SMB (Middle 50%)
10135,1125.91,Retail/SMB,High-Value Enterprise (Top 25%)
11052,787.66,Retail/SMB,High-Value Enterprise (Top 25%)
10041,614.27,Retail/SMB,Mid-Market SMB (Middle 50%)
11018,132.38,Retail/SMB,Low-Value Retail (Bottom 25%)
10231,195.06,Retail/SMB,Low-Value Retail (Bottom 25%)
11514,492.0,Retail/SMB,Mid-Market SMB (Middle 50%)
11797,520.32,Retail/SMB,Mid-Market SMB (Middle 50%)
10379,362.62,Retail/SMB,Mid-Market SMB (Middle 50%)
10289,887.07,Retail/SMB,High-Value Enterprise (Top 25%)
10419,379.28,Retail/SMB,Mid-Market SMB (Middle 50%)
11699,339.99,Retail/SMB,Mid-Market SMB (Middle 50%)
10392,648.71,Retail/SMB,High-Value Enterprise (Top 25%)
10593,901.32,Retail/SMB,High-Value Enterprise (Top 25%)
11523,844.37,Retail/SMB,High-Value Enterprise (Top 25%)
11163,505.52,Retail/SMB,Mid-Market SMB (Middle 50%)
11087,596.7,Retail/SMB,Mid-Market SMB (Middle 50%)
11496,557.04,Retail/SMB,Mid-Market SMB (Middle 50%)
10648,722.95,Retail/SMB,High-Value Enterprise (Top 25%)
11153,265.84,Retail/SMB,Low-Value Retail (Bottom 25%)
11368,535.96,Retail/SMB,Mid-Market SMB (Middle 50%)
10521,339.1,Retail/SMB,Mid-Market SMB (Middle 50%)
11863,13218.55,Enterprise VIP,High-Value Enterprise (Top 25%)
10065,474.15,Retail/SMB,Mid-Market SMB (Middle 50%)
11837,446.24,Retail/SMB,Mid-Market SMB (Middle 50%)
10015,311.95,Retail/SMB,Mid-Market SMB (Middle 50%)
11181,576.09,Retail/SMB,Mid-Market SMB (Middle 50%)
11065,268.45,Retail/SMB,Low-Value Retail (Bottom 25%)
10493,307.37,Retail/SMB,Mid-Market SMB (Middle 50%)
10380,1235.68,Retail/SMB,High-Value Enterprise (Top 25%)
10188,421.57,Retail/SMB,Mid-Market SMB (Middle 50%)
10764,452.09,Retail/SMB,Mid-Market SMB (Middle 50%)
10217,466.46,Retail/SMB,Mid-Market SMB (Middle 50%)
10792,522.47,Retail/SMB,Mid-Market SMB (Middle 50%)
11077,350.22,Retail/SMB,Mid-Market SMB (Middle 50%)
10879,301.96,Retail/SMB,Low-Value Retail (Bottom 25%)
10338,175.51,Retail/SMB,Low-Value Retail (Bottom 25%)
11773,144.93,Retail/SMB,Low-Value Retail (Bottom 25%)
10720,433.43,Retail/SMB,Mid-Market SMB (Middle 50%)
11749,875.98,Retail/SMB,High-Value Enterprise (Top 25%)
10296,185.21,Retail/SMB,Low-Value Retail (Bottom 25%)
11726,604.07,Retail/SMB,Mid-Market SMB (Middle 50%)
11017,277.03,Retail/SMB,Low-Value Retail (Bottom 25%)
11276,460.74,Retail/SMB,Mid-Market SMB (Middle 50%)
11751,345.67,Retail/SMB,Mid-Market SMB (Middle 50%)
11486,261.9,Retail/SMB,Low-Value Retail (Bottom 25%)
10456,227.25,Retail/SMB,Low-Value Retail (Bottom 25%)
11997,9378.99,Enterprise VIP,High-Value Enterprise (Top 25%)
10816,361.09,Retail/SMB,Mid-Market SMB (Middle 50%)
11887,11034.14,Enterprise VIP,High-Value Enterprise (Top 25%)
10270,233.79,Retail/SMB,Low-Value Retail (Bottom 25%)
10996,66.32,Retail/SMB,Low-Value Retail (Bottom 25%)
10202,318.54,Retail/SMB,Mid-Market SMB (Middle 50%)
10162,181.34,Retail/SMB,Low-Value Retail (Bottom 25%)
11580,296.29,Retail/SMB,Low-Value Retail (Bottom 25%)
10730,354.9,Retail/SMB,Mid-Market SMB (Middle 50%)
10402,555.97,Retail/SMB,Mid-Market SMB (Middle 50%)
10703,309.67,Retail/SMB,Mid-Market SMB (Middle 50%)
11501,553.13,Retail/SMB,Mid-Market SMB (Middle 50%)
11846,492.98,Retail/SMB,Mid-Market SMB (Middle 50%)
11796,638.72,Retail/SMB,High-Value Enterprise (Top 25%)
11130,355.12,Retail/SMB,Mid-Market SMB (Middle 50%)
10566,514.01,Retail/SMB,Mid-Market SMB (Middle 50%)
11414,544.28,Retail/SMB,Mid-Market SMB (Middle 50%)
11022,689.49,Retail/SMB,High-Value Enterprise (Top 25%)
11026,476.36,Retail/SMB,Mid-Market SMB (Middle 50%)
11412,740.73,Retail/SMB,High-Value Enterprise (Top 25%)
11896,13721.04,Enterprise VIP,High-Value Enterprise (Top 25%)
11586,406.08,Retail/SMB,Mid-Market SMB (Middle 50%)
11105,781.83,Retail/SMB,High-Value Enterprise (Top 25%)
10206,184.12,Retail/SMB,Low-Value Retail (Bottom 25%)
10035,676.23,Retail/SMB,High-Value Enterprise (Top 25%)
10776,413.86,Retail/SMB,Mid-Market SMB (Middle 50%)
10509,314.32,Retail/SMB,Mid-Market SMB (Middle 50%)
11452,405.93,Retail/SMB,Mid-Market SMB (Middle 50%)
11479,583.34,Retail/SMB,Mid-Market SMB (Middle 50%)
11971,13044.12,Enterprise VIP,High-Value Enterprise (Top 25%)
11391,688.6,Retail/SMB,High-Value Enterprise (Top 25%)
10092,483.32,Retail/SMB,Mid-Market SMB (Middle 50%)
11364,493.59,Retail/SMB,Mid-Market SMB (Middle 50%)
10898,409.58,Retail/SMB,Mid-Market SMB (Middle 50%)
10565,606.96,Retail/SMB,Mid-Market SMB (Middle 50%)
11370,350.17,Retail/SMB,Mid-Market SMB (Middle 50%)
10777,552.43,Retail/SMB,Mid-Market SMB (Middle 50%)
10242,563.65,Retail/SMB,Mid-Market SMB (Middle 50%)
10014,371.02,Retail/SMB,Mid-Market SMB (Middle 50%)
10316,669.03,Retail/SMB,High-Value Enterprise (Top 25%)
10601,466.54,Retail/SMB,Mid-Market SMB (Middle 50%)
10388,741.17,Retail/SMB,High-Value Enterprise (Top 25%)
11298,790.63,Retail/SMB,High-Value Enterprise (Top 25%)
10167,432.08,Retail/SMB,Mid-Market SMB (Middle 50%)
10841,271.78,Retail/SMB,Low-Value Retail (Bottom 25%)
10021,617.03,Retail/SMB,Mid-Market SMB (Middle 50%)
10647,698.29,Retail/SMB,High-Value Enterprise (Top 25%)
11843,358.93,Retail/SMB,Mid-Market SMB (Middle 50%)
11509,487.82,Retail/SMB,Mid-Market SMB (Middle 50%)
11155,351.34,Retail/SMB,Mid-Market SMB (Middle 50%)
11529,984.07,Retail/SMB,High-Value Enterprise (Top 25%)
10832,503.28,Retail/SMB,Mid-Market SMB (Middle 50%)
11268,193.77,Retail/SMB,Low-Value Retail (Bottom 25%)
11591,361.64,Retail/SMB,Mid-Market SMB (Middle 50%)
11900,12535.53,Enterprise VIP,High-Value Enterprise (Top 25%)
10563,328.32,Retail/SMB,Mid-Market SMB (Middle 50%)
11952,12834.21,Enterprise VIP,High-Value Enterprise (Top 25%)
10687,466.42,Retail/SMB,Mid-Market SMB (Middle 50%)
10958,480.12,Retail/SMB,Mid-Market SMB (Middle 50%)
10190,390.1,Retail/SMB,Mid-Market SMB (Middle 50%)
11807,742.27,Retail/SMB,High-Value Enterprise (Top 25%)
10976,594.25,Retail/SMB,Mid-Market SMB (Middle 50%)
10700,511.17,Retail/SMB,Mid-Market SMB (Middle 50%)
11500,286.07,Retail/SMB,Low-Value Retail (Bottom 25%)
11706,244.4,Retail/SMB,Low-Value Retail (Bottom 25%)
10511,944.23,Retail/SMB,High-Value Enterprise (Top 25%)
11083,532.61,Retail/SMB,Mid-Market SMB (Middle 50%)
10475,807.57,Retail/SMB,High-Value Enterprise (Top 25%)
11585,623.28,Retail/SMB,Mid-Market SMB (Middle 50%)
10857,266.5,Retail/SMB,Low-Value Retail (Bottom 25%)
10748,615.71,Retail/SMB,Mid-Market SMB (Middle 50%)
10253,684.29,Retail/SMB,High-Value Enterprise (Top 25%)
10022,208.03,Retail/SMB,Low-Value Retail (Bottom 25%)
11338,149.65,Retail/SMB,Low-Value Retail (Bottom 25%)
10460,649.45,Retail/SMB,High-Value Enterprise (Top 25%)
11185,212.26,Retail/SMB,Low-Value Retail (Bottom 25%)
10277,314.39,Retail/SMB,Mid-Market SMB (Middle 50%)
10956,213.66,Retail/SMB,Low-Value Retail (Bottom 25%)
11216,546.93,Retail/SMB,Mid-Market SMB (Middle 50%)
10386,365.32,Retail/SMB,Mid-Market SMB (Middle 50%)
10806,521.46,Retail/SMB,Mid-Market SMB (Middle 50%)
11438,505.32,Retail/SMB,Mid-Market SMB (Middle 50%)
11516,563.45,Retail/SMB,Mid-Market SMB (Middle 50%)
10344,432.46,Retail/SMB,Mid-Market SMB (Middle 50%)
10770,542.81,Retail/SMB,Mid-Market SMB (Middle 50%)
11333,234.64,Retail/SMB,Low-Value Retail (Bottom 25%)
11686,335.37,Retail/SMB,Mid-Market SMB (Middle 50%)
10131,653.94,Retail/SMB,High-Value Enterprise (Top 25%)
11688,528.92,Retail/SMB,Mid-Market SMB (Middle 50%)
10872,143.2,Retail/SMB,Low-Value Retail (Bottom 25%)
11124,598.42,Retail/SMB,Mid-Market SMB (Middle 50%)
11397,998.56,Retail/SMB,High-Value Enterprise (Top 25%)
10088,457.5,Retail/SMB,Mid-Market SMB (Middle 50%)
11483,688.17,Retail/SMB,High-Value Enterprise (Top 25%)
10331,351.69,Retail/SMB,Mid-Market SMB (Middle 50%)
11239,514.11,Retail/SMB,Mid-Market SMB (Middle 50%)
10467,460.19,Retail/SMB,Mid-Market SMB (Middle 50%)
10122,450.56,Retail/SMB,Mid-Market SMB (Middle 50%)
11639,403.63,Retail/SMB,Mid-Market SMB (Middle 50%)
11045,131.73,Retail/SMB,Low-Value Retail (Bottom 25%)
11725,867.82,Retail/SMB,High-Value Enterprise (Top 25%)
11096,485.91,Retail/SMB,Mid-Market SMB (Middle 50%)
11131,130.57,Retail/SMB,Low-Value Retail (Bottom 25%)
11295,435.46,Retail/SMB,Mid-Market SMB (Middle 50%)
10861,218.77,Retail/SMB,Low-Value Retail (Bottom 25%)
11460,624.18,Retail/SMB,Mid-Market SMB (Middle 50%)
11127,383.46,Retail/SMB,Mid-Market SMB (Middle 50%)
